"MatchID","LeagueCode","Result","ModelPick","MarketFavorite","Correct","ActualUpset","AIScore","Confidence","UpsetIndex"
"FAI-72b9bd89292fd299b1c535b9","FD_P1","H","H","H","True","False","40.5861603519372","14","59.4138396480628"
"FAI-b881f4e8f6c29ad6271dde65","FD_P1","D","A","A","False","True","48.2827761878883","40","51.7172238121117"
"FAI-e8a56177806690be27ae2c70","FD_P1","A","H","H","False","True","37.3528640495149","4","62.6471359504851"
"FAI-e9eaab47c9a88e332d4d43c4","FD_P1","H","H","H","True","False","51.6167742016799","49","48.3832257983201"
"FAI-8c872846fe25974ab22968f8","FD_P1","D","H","H","False","True","37.7979423039035","5","62.2020576960965"
"FAI-37c7cc21ed04eeb7147b8a89","FD_P1","A","H","A","False","False","46.5067085039108","33","70.0581634803882"
"FAI-c5e83a77ce9657c5cff31d09","FD_P1","H","H","H","True","False","42.2521471463075","23","57.7478528536925"
"FAI-41a36ef1c7e9a666c70ad2f5","FD_P1","H","H","H","True","False","57.4801284612567","69","42.5198715387433"
"FAI-51efd58517e00cea08b427e5","FD_P1","D","A","A","False","True","49.2840715545075","40","50.7159284454925"
"FAI-278099538164c4385ae35026","FD_P1","A","H","A","False","False","40.6220326048273","22","70.2580530035361"
"FAI-d3da8e77f004a0643b899058","FD_P1","H","H","H","True","False","55.0891685102439","54","44.9108314897561"
"FAI-0a07753b6b8edf1a5bb3a1f4","FD_P1","H","H","H","True","False","64.3669724076478","87","35.6330275923522"
"FAI-3062a35c10f6583d2c311d0c","FD_P1","H","H","H","True","False","39.9870841245343","10","60.0129158754657"
"FAI-99843a868a84de3a410ffd4d","FD_P1","H","H","H","True","False","50.5990416261618","46","49.4009583738382"
"FAI-3278d5323a48edc41c72d0d1","FD_P1","A","A","A","True","False","54.5577156404482","61","45.4422843595518"
"FAI-95cbe530850876e2fa55dcbf","FD_P1","A","A","A","True","False","55.074649280362","65","44.925350719638"
"FAI-afacb175f86d5236cc34ca69","FD_P1","H","H","H","True","False","44.9451503820604","29","55.0548496179396"
"FAI-a7f95f851967c2c874f4102f","FD_P1","D","A","A","False","True","60.8635769171771","72","39.1364230828229"
"FAI-c86984e4a59c7bd7aeff3a35","FD_P1","D","H","A","False","True","42.5636153381885","27","70.992400033332"
"FAI-f4b8ec6d3471b5f9d2c2c3a5","FD_P1","H","H","H","True","False","48.0409154624188","42","51.9590845375812"
"FAI-1d9f6c561ded2372d1967d03","FD_P1","A","A","A","True","False","42.4158948482653","24","57.5841051517347"
"FAI-23bdef42bd92ecfa77037b28","FD_P1","D","H","H","False","True","52.4177677463698","54","47.5822322536302"
"FAI-454227305565085e5c28c96e","FD_P1","H","H","H","True","False","45.9594253774046","33","54.0405746225954"
"FAI-7f210727188f84b1bef0a7aa","FD_P1","D","H","H","False","True","46.4306190297247","37","53.5693809702753"
"FAI-466bafea0f877ff20e74a5ad","FD_P1","A","H","H","False","True","66.2112623394407","84","33.7887376605593"
"FAI-ed93d8684caca66cb2e6ce75","FD_P1","H","A","H","False","False","43.82101392582","27","69.4998053468021"
"FAI-cafef303380a1258a0146996","FD_P1","A","H","H","False","True","42.2521471463075","23","57.7478528536925"
"FAI-58df050d2e56dec8e685d29e","FD_P1","A","A","A","True","False","56.9126058588548","70","43.0873941411452"
"FAI-10ecf1603bf3cfa65da04cde","FD_P1","A","H","H","False","True","37.3528640495149","4","62.6471359504851"
"FAI-bcfd924adcaecf0c0dfd12a3","FD_P1","D","H","H","False","True","36.8354021816336","0","63.1645978183664"
"FAI-77db316002356eef6a6bb4f1","FD_P1","H","H","H","True","False","59.4382949138261","68","40.5617050861739"
"FAI-7532f49b765a82ffbf56aced","FD_P1","A","H","H","False","True","49.9178005030113","43","50.0821994969887"
"FAI-2a5b728dd3a6220e088dd7de","FD_P1","H","A","H","False","False","41.4226754575056","18","67.7849778763462"
"FAI-19058edac7f215edb0ea57a6","FD_P1","H","H","H","True","False","52.6031924749858","57","47.3968075250142"
"FAI-9aedb8d7243ab918f902ac5a","FD_P1","A","A","A","True","False","49.8666608406745","49","50.1333391593255"
"FAI-7beef216dfede9b863e99f4b","FD_P1","A","A","A","True","False","57.6889137052203","66","42.3110862947797"
"FAI-f1c3e5d95dca6a727e670878","FD_P1","H","H","H","True","False","70.6021388078998","100","29.3978611921002"
"FAI-1f3c24fa358abfd10604c17e","FD_P1","A","H","H","False","True","44.3298268791827","28","55.6701731208173"
"FAI-e5ea818715ff751b9ab4cf13","FD_P1","A","A","H","True","True","38.7797934975442","12","67.0234022462678"
"FAI-407fa33f18aff9f38887e1ee","FD_P1","H","H","H","True","False","44.0718519069342","28","55.9281480930658"
"FAI-942a6620be99d5dc148fc755","FD_P1","A","H","H","False","True","40.5861603519372","14","59.4138396480628"
"FAI-b9409a1d98080d64885c3f1b","FD_P1","D","A","A","False","True","47.2473194796093","37","52.7526805203907"
"FAI-25265b5099544c2297486437","FD_P1","H","H","H","True","False","53.2129637440222","55","46.7870362559778"
"FAI-9dbcddf56e71f613380a8573","FD_P1","A","H","H","False","True","40.1956103021042","14","59.8043896978958"
"FAI-bda155072946e3989e577db0","FD_P1","H","H","H","True","False","45.1703536968742","34","54.8296463031258"
"FAI-55d158117e94ab56c7d4e3ed","FD_P1","A","A","A","True","False","45.0855914887572","35","54.9144085112428"
"FAI-1dc313f1ca8d8afdb986ab2a","FD_P1","H","H","H","True","False","57.1885946887599","66","42.8114053112401"
"FAI-d62a18472d09f1eb7214eebe","FD_P1","H","A","A","False","True","50.0911839207773","48","49.9088160792227"
"FAI-1978c69897362ec94737dce7","FD_P1","A","A","A","True","False","57.3386581853342","62","42.6613418146658"
"FAI-d568694effc94eb8bbe84e74","FD_P1","H","H","H","True","False","68.3014947578065","100","31.6985052421935"
"FAI-ab56bea4c308d7684636515f","FD_P1","D","H","H","False","True","37.2718239032216","1","62.7281760967784"
"FAI-f574cd1560540c40d5314634","FD_P1","D","H","H","False","True","72.7371460773846","100","27.2628539226154"
"FAI-92322ced3dda0c7089c7aba5","FD_P1","A","A","A","True","False","52.959475703869","58","47.040524296131"
"FAI-a6a3ff82dfa9af7d47b4a6a0","FD_P1","D","H","H","False","True","56.8838481495542","62","43.1161518504458"
"FAI-b2c82d0593811db0042933f0","FD_P1","D","A","H","False","True","45.1060691669791","34","73.2043660564088"
"FAI-a4cd4b31036af03abfd4f88f","FD_P1","A","A","A","True","False","52.7924993089185","53","47.2075006910815"
"FAI-7e5845c25cf1da882661ad21","FD_P1","H","H","H","True","False","68.3661005376096","93","31.6338994623904"
"FAI-5a7dc9ee0943e6c4af37ff9b","FD_P1","H","H","H","True","False","57.5740131485316","70","42.4259868514684"
"FAI-f801bd5573f304177b362126","FD_P1","H","H","H","True","False","53.5585830909404","57","46.4414169090596"
"FAI-13faac77f911b441edfb64af","FD_P1","D","H","H","False","True","41.0616950137298","12","58.9383049862702"
"FAI-329b72914dfe37e0a2289d57","FD_P1","H","A","H","False","False","36.4671658582498","1","64.0919558613503"
"FAI-43deb69481839a406a477923","FD_P1","D","H","A","False","True","41.0572433595295","22","69.9741999378003"
"FAI-da8aa21a71f91226e573f455","FD_P1","H","H","H","True","False","50.6458267586556","48","49.3541732413444"
"FAI-53e64fc2b66d0da2c477c614","FD_P1","H","A","H","False","False","49.6574133848881","47","73.9665360651581"
"FAI-1db8ead0f7f5ec0f413b1a70","FD_P1","H","H","H","True","False","56.016366514995","64","43.983633485005"
"FAI-a4f22118b31e74c289832871","FD_P1","H","H","H","True","False","61.1075624665703","82","38.8924375334297"
"FAI-d89a4fc94df09c29a3a5acda","FD_P1","D","A","A","False","True","47.7107870311207","40","52.2892129688793"
"FAI-79b72bda8a35760efac35c06","FD_P1","H","H","A","True","True","39.6011231287817","10","65.4019569498961"
"FAI-5ebe7eb9511bcb31b49eceb7","FD_P1","A","H","H","False","True","53.0318279427353","53","46.9681720572647"
"FAI-3277668feb113ce890e27606","FD_P1","H","A","H","False","False","36.7009116134808","9","69.1011737444455"
"FAI-3045e575fcee6e2d617c21b6","FD_P1","H","H","A","True","True","37.8937069417191","8","66.0807720388889"
"FAI-d81b4c3f7ddf5798fdf7811a","FD_P1","D","A","A","False","True","51.4276933769496","50","48.5723066230504"
"FAI-d5ef002ebc4e1e3c79577f4c","FD_P1","H","H","H","True","False","62.0547475985463","79","37.9452524014537"
"FAI-4472a174fcc0a42b10b8cbc6","FD_P1","H","A","A","False","True","60.3061557664199","79","39.6938442335801"
"FAI-2fa3b7deac5a3f28d3ed90b9","FD_P1","H","H","H","True","False","78.182120135041","100","21.817879864959"
"FAI-1eabdde37e8af62d92822803","FD_P1","A","H","H","False","True","46.9386343146761","40","53.0613656853239"
"FAI-704dc96ed712d869b7c31807","FD_P1","H","H","H","True","False","46.6352892853693","38","53.3647107146307"
"FAI-b25d217ea19e60b428c68c6c","FD_P1","A","A","A","True","False","63.4048060866834","87","36.5951939133166"
"FAI-230ec9214feb1c37c3c26130","FD_P1","H","H","H","True","False","58.6048191096491","72","41.3951808903509"
"FAI-8722760f0f343a9388ae680d","FD_P1","A","H","H","False","True","38.9230352835866","13","61.0769647164134"
"FAI-f28863e7866032c079a7eb1a","FD_P1","D","H","H","False","True","44.0463509565956","32","55.9536490434044"
"FAI-c60dc9a2e1d12fca1068ac5f","FD_P1","A","H","H","False","True","62.0622873057277","80","37.9377126942723"
"FAI-7976a8e0298f6d67a5b349f6","FD_P1","D","A","H","False","True","51.7416947348187","53","74.8696539102762"
"FAI-459b3147d27529fb7e6be2fc","FD_P1","H","H","H","True","False","76.4057924373746","100","23.5942075626254"
"FAI-29b70b189918bd9a92aae664","FD_P1","D","A","A","False","True","47.8621517317738","38","52.1378482682262"
"FAI-9dc15748bd7928ce8fe903c7","FD_P1","D","A","A","False","True","67.8361856854759","97","32.1638143145241"
"FAI-f26c47f0e807a52ffc409511","FD_P1","A","A","A","True","False","36.4671658582499","1","63.5328341417501"
"FAI-729ce71cfe7f25141825c569","FD_P1","A","A","A","True","False","51.1515106132918","52","48.8484893867082"
"FAI-ae61bb7b207f45186bde3590","FD_P1","D","H","H","False","True","38.4606761745593","12","61.5393238254407"
"FAI-9cd512e22453a2f4108524ba","FD_P1","A","A","A","True","False","41.3789806476318","19","58.6210193523682"
"FAI-ca916dcbcf335c4ae4d2bdfd","FD_P1","H","H","H","True","False","53.2129637440222","55","46.7870362559778"
"FAI-3bcb75e0a41092250a4de50d","FD_P1","D","A","H","False","True","37.4824869006535","7","66.0749306292358"
"FAI-2eca939d9d26991bb219d804","FD_P1","D","H","H","False","True","47.7594127427687","37","52.2405872572313"
"FAI-03336abb3e3fbcae706d7726","FD_P1","H","H","H","True","False","77.7826835816731","100","22.2173164183269"
"FAI-b93ba53735627e73a8a255f3","FD_P1","H","A","H","False","False","53.2752462897192","59","77.2157983149742"
"FAI-60e0c729a657da6e6fb60f72","FD_P1","D","H","H","False","True","45.8257580824583","37","54.1742419175417"
"FAI-1a0fb434575924461d25aebf","FD_P1","A","A","A","True","False","63.0755940870675","79","36.9244059129325"
"FAI-f0dff7f61aeb4d90f670661f","FD_P1","H","H","H","True","False","37.3528640495149","4","62.6471359504851"
"FAI-7f7b2c0343674fb9486c3520","FD_P1","H","A","H","False","False","42.6470467238314","22","68.1482208073404"
"FAI-158fb48e33dcc492a0f8b8d3","FD_P1","H","H","A","True","True","37.97639271426","12","67.8354376603576"
"FAI-0ac7125b59353e9d3aa8f29a","FD_P1","D","A","A","False","True","39.8999529507776","18","60.1000470492224"
"FAI-45fe386d5213605a56d98d8b","FD_P1","H","H","H","True","False","50.4126238772474","47","49.5873761227526"
"FAI-7644c138161db7285ece557b","FD_P1","A","A","A","True","False","51.6020144807412","46","48.3979855192588"
"FAI-8be7b890ee5bf5f3bb6ddec3","FD_P1","H","H","H","True","False","72.6538295738995","100","27.3461704261005"
"FAI-1840086772052a95b3371730","FD_P1","D","H","H","False","True","50.6820683660761","42","49.3179316339239"
"FAI-b3b7de9704e4382b7f90cc0d","FD_P1","H","H","H","True","False","39.9870841245343","10","60.0129158754657"
"FAI-8f599c259d8e21aea7c49e54","FD_P1","D","H","H","False","True","44.3977658099445","32","55.6022341900555"
"FAI-4652f45e7d48a2ab9d084778","FD_P1","D","H","H","False","True","34.8103775340858","1","65.1896224659142"
"FAI-e3e098fea8b4ef3937cdcfdf","FD_P1","H","H","H","True","False","42.0242186080412","21","57.9757813919588"
"FAI-4ded3d920124529505893080","FD_P1","H","H","H","True","False","77.9978798480631","100","22.0021201519369"
"FAI-3185b51946b075aeb90d915d","FD_P1","A","A","A","True","False","46.5246130123721","34","53.4753869876279"
"FAI-2911df2156326367c4ba4592","FD_P1","H","A","H","False","False","46.2479831012128","37","72.2184949873468"
"FAI-895438d00158f50387e30ea8","FD_P1","A","A","A","True","False","64.9452927832907","90","35.0547072167093"
"FAI-d9bc33aab1b3b47643ec6288","FD_P1","H","H","H","True","False","78.8418433653796","100","21.1581566346204"
"FAI-466a53b769728d4612ca90c0","FD_P1","A","H","H","False","True","39.1779462754471","14","60.8220537245529"
"FAI-6f8aa2024beec8570ee3dedc","FD_P1","H","H","H","True","False","71.8024010451623","100","28.1975989548377"
"FAI-1a4314a5e3da4af45d1adc63","FD_P1","A","A","A","True","False","75.3943012928982","100","24.6056987071018"
"FAI-5841a624483aefc2a2a9d3e2","FD_P1","H","H","H","True","False","56.3694849555356","67","43.6305150444644"
"FAI-dec9cb4f46350cfc7f5a529e","FD_P1","H","H","H","True","False","50.6820683660761","42","49.3179316339239"
"FAI-a7122f12e5fb5c63ad5a119a","FD_P1","D","A","A","False","True","39.9845794739233","17","60.0154205260767"
"FAI-ba745ecd59e720c05adcfb8e","FD_P1","H","A","A","False","True","65.6264615887951","91","34.3735384112049"
"FAI-f632df962c1fc2404eb61dbf","FD_P1","A","A","H","True","True","38.1225164726043","3","63.2334611052757"
"FAI-4fc3b95ae38f36da3879ae8d","FD_P1","A","A","A","True","False","49.0713307286731","42","50.9286692713269"
"FAI-da2d78a5a7b008001802aa23","FD_P1","H","H","H","True","False","51.0875674954493","51","48.9124325045507"
"FAI-a29c5fc6c84cfe2f94f60973","FD_P1","H","H","H","True","False","64.340052684448","87","35.659947315552"
"FAI-fcc59b7370bcd883e05e8b52","FD_P1","H","H","H","True","False","36.8073721257453","1","63.1926278742547"
"FAI-d3d063c1f5c94060f8af3229","FD_P1","A","H","H","False","True","42.0067650056958","16","57.9932349943042"
"FAI-834e30104b901ed6d632a388","FD_P1","H","H","H","True","False","60.3942577230976","78","39.6057422769024"
"FAI-767daf283cd66409833d98b7","FD_P1","A","H","H","False","True","49.2317588424601","44","50.7682411575399"
"FAI-68af11fdd2fd04aedf39afd4","FD_P1","D","H","H","False","True","40.348371190444","16","59.651628809556"
"FAI-19c4d0af11bbbe22f0d4b5c8","FD_P1","A","H","H","False","True","55.8933397620606","62","44.1066602379394"
"FAI-7b82e477a56fb08136f2d541","FD_P1","D","H","A","False","True","38.3474088044982","8","65.8954962847592"
"FAI-e26cc766d65a6fef88d7e447","FD_P1","A","A","A","True","False","71.2727450502827","100","28.7272549497173"
"FAI-29c9d6322d69ea7c95a19caf","FD_P1","D","H","H","False","True","51.6167742016799","49","48.3832257983201"
"FAI-44e02b9a01fea538322a86d9","FD_P1","D","H","H","False","True","57.1885946887599","66","42.8114053112401"
"FAI-fffc9635f29c7d42d03977b5","FD_P1","A","A","A","True","False","41.4226754575056","18","58.5773245424944"
"FAI-213dcb3af17c48bf413e6b19","FD_P1","D","A","H","False","True","41.0186382214167","20","71.9468485373526"
"FAI-994ee2151d35a561df6c46ca","FD_P1","H","H","H","True","False","69.7289883768223","100","30.2710116231777"
"FAI-82b854490b5b8eb85677e572","FD_P1","D","A","H","False","True","37.7245463532172","6","65.0492817165396"
"FAI-a180a8f174a16f2acd28428f","FD_P1","H","H","H","True","False","58.2261686161274","66","41.7738313838726"
"FAI-9fdc06ba2ce68a9da5aca4c2","FD_P1","A","A","H","True","True","43.818135674575","26","68.9912445042081"
"FAI-96650acda611b7b67981048f","FD_P1","A","A","A","True","False","65.5228730905993","93","34.4771269094007"
"FAI-711e251f70bbaaa29b8df90b","FD_P1","D","A","H","False","True","36.3242191291569","2","64.5855885129723"
"FAI-7b3b72bdf00cec71abb9fd3e","FD_P1","A","H","H","False","True","45.7769068632128","27","54.2230931367872"
"FAI-1ea497742eb9272b640701ca","FD_P1","D","A","A","False","True","42.5281776346682","27","57.4718223653318"
"FAI-269a3800575578914a6b912c","FD_P1","H","H","H","True","False","63.2132606282093","85","36.7867393717907"
"FAI-5ab11b77f34c6902750cf52d","FD_P1","D","H","A","False","True","38.4606761745593","12","67.5952212752966"
"FAI-4d41ba01ade97096fa807278","FD_P1","D","H","H","False","True","57.3845192542543","68","42.6154807457457"
"FAI-167c1690cef698a3b1849461","FD_P1","A","A","A","True","False","39.8083168841369","19","60.1916831158631"
"FAI-136adf96ab3b0c78203ab67f","FD_P1","H","H","H","True","False","63.2156184966867","85","36.7843815033133"
"FAI-77b5e9ac4404ed6ef88bd47b","FD_P1","A","A","A","True","False","51.0215480531809","52","48.9784519468191"
"FAI-146ffea80b6f405105f62c6d","FD_P1","D","A","H","False","True","47.6388507670112","41","74.805033088469"
"FAI-95acc6f99e895b9568b55b21","FD_P1","H","H","H","True","False","49.9178005030113","43","50.0821994969887"
"FAI-f687fde705ba3c3f6a19e885","FD_P1","D","A","A","False","True","51.2867022578808","51","48.7132977421192"
"FAI-f669cd048f2fe95e026d27cc","FD_P1","H","H","H","True","False","51.2210770963738","50","48.7789229036262"
"FAI-3ea057b7f34bbbeb468b0721","FD_P1","H","H","H","True","False","55.7675885915215","61","44.2324114084785"
"FAI-f7d8eedf331710e0db65c64b","FD_P1","A","A","H","True","True","39.8999529507776","18","69.0935066555905"
"FAI-1f10f660df22356c6a850192","FD_P1","H","A","H","False","False","38.9699829806583","10","65.9835814386472"
"FAI-1b7a4e403233a2b93a6ccc13","FD_P1","D","A","H","False","True","43.7897286248047","22","67.1330025734956"
"FAI-8bb354b2c8a8b4bfe9114861","FD_P1","A","H","H","False","True","45.8257580824583","37","54.1742419175417"
"FAI-6b01964db8aa4008940b4a5d","FD_P1","H","H","H","True","False","53.2129637440222","55","46.7870362559778"
"FAI-a7b88f6550bc6503e457d15c","FD_P1","D","A","H","False","True","39.8999529507776","18","69.0935066555905"
"FAI-5e6a40b90227e21e18268d0a","FD_P1","H","H","A","True","True","38.5615672411219","15","69.482990133373"
"FAI-75401a52432a24ae61da1e86","FD_P1","H","H","H","True","False","74.8557813250268","100","25.1442186749732"
"FAI-30470a2f7865e0bb0dad1795","FD_P1","A","A","A","True","False","54.5577156404482","61","45.4422843595518"
"FAI-c94be811c3addd617624b8a0","FD_P1","H","H","H","True","False","43.3136464817786","28","56.6863535182214"
"FAI-f71a126242d735392bfd52f5","FD_P1","D","H","H","False","True","56.1367317151487","65","43.8632682848513"
"FAI-1f27704e2696a666220d34c9","FD_P1","H","H","H","True","False","44.7349331093096","32","55.2650668906904"
"FAI-86c595ec9b088a259baf6047","FD_P1","H","A","A","False","True","50.896265079568","52","49.103734920432"
"FAI-f470aa7135a8ceaf634c4ef1","FD_P1","A","A","A","True","False","46.3824004250162","37","53.6175995749838"
"FAI-871141d38b25bb9f628df9c3","FD_P1","D","A","H","False","True","53.7971519050793","57","79.0506697865645"
"FAI-0bcb0f39f7c1536fb98ea474","FD_P1","H","A","A","False","True","37.7245463532172","6","62.2754536467828"
"FAI-acb3f03d9e9a5b69d0f6b59a","FD_P1","A","A","A","True","False","61.4040203820943","79","38.5959796179057"
"FAI-522a7bb4d869c931af79b41e","FD_P1","A","A","A","True","False","40.2652934793749","13","59.7347065206251"
"FAI-684bdfbe498a40dd63d7ef85","FD_P1","H","A","H","False","False","41.2793405523815","21","69.4124535952065"
"FAI-f9c539170673ab948cf12856","FD_P1","H","H","H","True","False","43.3085347725635","24","56.6914652274365"
"FAI-6cf1e66f4fd0fdd9b5213140","FD_P1","A","H","H","False","True","44.0718519069342","28","55.9281480930658"
"FAI-195e61092f74ee781efea7a7","FD_P1","H","H","H","True","False","71.1324265814593","100","28.8675734185407"
"FAI-30c4ac525d60f37712d22efa","FD_P1","A","H","H","False","True","42.5636153381885","27","57.4363846618115"
"FAI-4660e1de8d36282783ad563c","FD_P1","D","A","A","False","True","36.3242191291569","2","63.6757808708431"
"FAI-4b5dd4b285e4e7722df6d9c0","FD_P1","A","H","A","False","False","38.7823617559729","9","65.7211285684058"
"FAI-5a368a216b60498e4ed488a9","FD_P1","D","H","H","False","True","36.4044981971754","3","63.5955018028246"
"FAI-2181f054b5d7e9102b13b628","FD_P1","H","H","H","True","False","35.8980117924877","2","64.1019882075123"
"FAI-8478e6ffef45edc633a11345","FD_P1","A","H","A","False","False","53.1225733022989","58","76.0451424494765"
"FAI-ff86479bbfd41c11471598cd","FD_P1","H","H","H","True","False","41.0499592000911","15","58.9500407999089"
"FAI-ac0cb67afaa64328fe362708","FD_P1","H","H","H","True","False","79.7708256137737","100","20.2291743862263"
"FAI-951d6c98b50992334ddec9af","FD_P1","A","A","A","True","False","42.6997784763818","17","57.3002215236182"
"FAI-eecd819b21583198338090fe","FD_P1","H","H","H","True","False","63.2594884897524","82","36.7405115102476"
"FAI-136fafb087044298f3ba8837","FD_P1","A","H","H","False","True","53.5585830909404","57","46.4414169090596"
"FAI-9581872fc5643c427bda9e5c","FD_P1","H","H","H","True","False","62.050813891307","78","37.949186108693"
"FAI-6c6d5c3247cd423251c42251","FD_P1","A","H","H","False","True","53.2129637440222","55","46.7870362559778"
"FAI-27d0435a10177b2081a87119","FD_P1","H","A","A","False","True","45.0855914887572","35","54.9144085112428"
"FAI-c112e63fc71bd721bff93a1a","FD_P1","A","H","A","False","False","36.9237065848503","7","66.4881124575636"
"FAI-e9d9ea8b91a7bb76e10c4458","FD_P1","D","H","H","False","True","49.1083576692005","46","50.8916423307995"
"FAI-0bd078a2edeaefeccd310298","FD_P1","A","A","A","True","False","41.3313020738966","20","58.6686979261034"
"FAI-eacf239a1d5106c7caa51871","FD_P1","A","A","A","True","False","53.1145957715515","59","46.8854042284485"
"FAI-540c248658741a77fc13adf3","FD_P1","H","H","H","True","False","46.1340597159403","37","53.8659402840597"
"FAI-7a01b90cf40838dbd58449ab","FD_P1","A","A","A","True","False","70.4597871627972","100","29.5402128372028"
"FAI-a15a576eef2a69695871879e","FD_P1","H","H","H","True","False","49.730317055476","48","50.269682944524"
"FAI-e07676101716fdd8a0f41031","FD_P1","H","H","H","True","False","47.1831601095444","36","52.8168398904556"
"FAI-80b6a215088979e3d8b95886","FD_P1","H","H","H","True","False","47.492914983941","38","52.507085016059"
"FAI-fe6844ecb368b1df9a0aff4a","FD_P1","A","A","A","True","False","43.818135674575","26","56.181864325425"
"FAI-3ee47f40ceebf62983d08bbe","FD_P1","A","A","A","True","False","45.1259584320164","33","54.8740415679836"
"FAI-11c07292254f7581405d3793","FD_P1","A","A","A","True","False","62.7200958652929","82","37.2799041347071"
"FAI-bd9d1b92687a8e62a78bc122","FD_P1","A","H","A","False","False","50.6258862764796","50","74.4360033617729"
"FAI-bb8e943852f73740dcc29437","FD_P1","H","H","H","True","False","48.0738656434622","42","51.9261343565378"
"FAI-c699ae43c2e9066ad8588e12","FD_P1","H","H","H","True","False","66.7736028900758","92","33.2263971099242"
"FAI-59cd8680852055bd4a40613f","FD_P1","H","H","H","True","False","53.9287042544432","52","46.0712957455568"
"FAI-79303f9aba15df619cddf359","FD_P1","H","H","H","True","False","52.6031924749858","57","47.3968075250142"
"FAI-55956e118e99d846132efa15","FD_P1","D","H","A","False","True","41.4729448260779","22","69.7073522189442"
"FAI-00b25c342a36cb5b9892c811","FD_P1","H","H","H","True","False","39.1998841153675","10","60.8001158846325"
"FAI-e7778ee3a1a02bd0022866ed","FD_P1","D","A","A","False","True","42.5844375963463","25","57.4155624036537"
"FAI-7b7b1a5daf0d1142379b9b46","FD_P1","D","H","H","False","True","39.1779462754471","14","60.8220537245529"
"FAI-e6b68dc1c4543d0c3f6087ce","FD_P1","A","A","H","True","True","36.3242191291569","2","64.5855885129724"
"FAI-a5efddb269387e3f098318b7","FD_P1","H","H","H","True","False","59.8521812249495","76","40.1478187750505"
"FAI-8779af1d22fb79324d779ab8","FD_P1","H","A","H","False","False","40.3230672899605","12","65.9247155258716"
"FAI-cf6aead5459b328ccdd6bb1a","FD_P1","H","H","H","True","False","48.3472406190013","44","51.6527593809987"
"FAI-d93fee3a57f8b30697bfc3bc","FD_P1","D","A","A","False","True","40.2028763599049","14","59.7971236400951"
"FAI-7195008a5c91f9feb4ef7a72","FD_P1","H","A","H","False","False","38.4377978866353","14","68.7667958276027"
"FAI-f8ae96831b5a4e828faa2a47","FD_P1","A","A","A","True","False","72.7280396282593","100","27.2719603717407"
"FAI-90683952f1a3a5b7a8b6fc50","FD_P1","H","A","A","False","True","40.0629181187431","16","59.9370818812569"
"FAI-848a10ad63b412928b3a33da","FD_P1","H","H","H","True","False","58.6793558995031","73","41.3206441004969"
"FAI-a81798bc814ef1a4b2792125","FD_P1","D","H","H","False","True","49.6540842691043","41","50.3459157308957"
"FAI-abf6984753a6faf943d5aa06","FD_P1","H","H","H","True","False","67.7746814797849","95","32.2253185202151"
"FAI-6ff0bbb7e668099c5473d0fa","FD_P1","H","H","H","True","False","45.1703536968742","34","54.8296463031258"
"FAI-e313fc372fff61ca3f94ac2a","FD_P1","A","H","H","False","True","45.5048601706329","36","54.4951398293671"
"FAI-bd0936570be489c0536c5c29","FD_P1","D","A","H","False","True","39.3491144103455","12","72.4973443577537"
"FAI-73b5a7354fff509ac8862a69","FD_P1","A","A","A","True","False","48.693300638738","46","51.306699361262"
"FAI-bd3e9c54069264c1e52b815f","FD_P1","D","H","H","False","True","42.4703605697727","23","57.5296394302273"
"FAI-4df07ec83c22726a8544f05e","FD_P1","H","H","H","True","False","48.8638712975123","46","51.1361287024877"
"FAI-a243107b2528dc099f3635f1","FD_P1","A","A","A","True","False","43.8101410215983","31","56.1898589784017"
"FAI-3b43d13c4be5d814887ffd95","FD_P1","D","H","A","False","True","35.367418580042","1","65.3456125575107"
"FAI-e2ee1f61a40ea34f9909569c","FD_P1","D","H","H","False","True","45.1703536968742","34","54.8296463031258"
"FAI-c5d3e3c0ad2c833e1f6f90c0","FD_P1","A","H","A","False","False","42.6182349824951","23","68.9947413814691"
"FAI-35642e638a61c777f698380d","FD_P1","H","H","H","True","False","74.9055208604898","100","25.0944791395102"
"FAI-a3a908cc2da99cfa6fa9eaf6","FD_P1","A","A","A","True","False","50.4646215204085","45","49.5353784795915"
"FAI-edf891a210cbffe6c488293b","FD_P1","A","A","A","True","False","70.9484226729835","100","29.0515773270165"
"FAI-73d05d71c04ac1c5134967eb","FD_P1","H","A","A","False","True","52.2395665910843","46","47.7604334089157"
"FAI-f698cd216ca02764399751c6","FD_P1","D","A","A","False","True","36.3242191291569","2","63.6757808708431"
"FAI-2fc4d27852d25bc44e0d9cc7","FD_P1","H","H","H","True","False","56.9868827319343","64","43.0131172680657"
"FAI-e73b4df77a6e4ca742bf0f25","FD_P1","D","H","H","False","True","65.880566514329","86","34.119433485671"
"FAI-17f1eb0d9b9a690b983b5979","FD_P1","H","H","H","True","False","72.9175835402649","100","27.0824164597351"
"FAI-024e9f3a9ff6797bb83ce631","FD_P1","H","H","H","True","False","47.2300993676007","42","52.7699006323993"
"FAI-9b37c6c3d683d8c313413896","FD_P1","H","H","H","True","False","46.9386343146761","40","53.0613656853239"
"FAI-bd8e77918e41b2e568026bd0","FD_P1","D","H","H","False","True","46.4970770029178","38","53.5029229970822"
"FAI-50dc168b1f32d6045476a5bb","FD_P1","D","A","A","False","True","48.0235218877788","35","51.9764781122212"
