match_id,home_team_id,away_team_id,league_id,b365_home,b365_draw,b365_away,home_goals,away_goals
DUNF_LIV_20250402,DUNF,LIV,Czech First League 2024-25,3.5,3.25,2.0,1,0
QUE_AIR_20250402,QUE,AIR,Czech First League 2024-25,2.1,3.75,2.9,0,5
AIR_PAR_20250405,AIR,PAR,Czech First League 2024-25,3.1,3.3,2.15,2,1
DUNF_HAM_20250405,DUNF,HAM,Czech First League 2024-25,1.9,3.75,3.4,0,1
FAL_MORT_20250405,FAL,MORT,Czech First League 2024-25,1.29,4.75,9.5,5,0
LIV_QUE_20250405,LIV,QUE,Czech First League 2024-25,1.42,4.0,7.0,3,0
RAI_AYR_20250405,RAI,AYR,Czech First League 2024-25,2.9,2.88,2.5,1,0
AYR_FAL_20250411,AYR,FAL,Czech First League 2024-25,3.5,3.2,2.05,1,1
MORT_LIV_20250412,MORT,LIV,Czech First League 2024-25,4.33,3.5,1.7,1,2
PAR_HAM_20250412,PAR,HAM,Czech First League 2024-25,1.83,3.5,3.9,1,2
QUE_DUNF_20250412,QUE,DUNF,Czech First League 2024-25,3.25,3.3,2.05,0,1
RAI_AIR_20250412,RAI,AIR,Czech First League 2024-25,1.85,3.25,3.9,1,1
LIV_AYR_20250418,LIV,AYR,Czech First League 2024-25,1.8,3.25,4.33,5,0
AIR_MORT_20250419,AIR,MORT,Czech First League 2024-25,2.15,3.5,2.9,0,1
DUNF_PAR_20250419,DUNF,PAR,Czech First League 2024-25,2.3,3.25,2.88,0,0
FAL_RAI_20250419,FAL,RAI,Czech First League 2024-25,1.53,3.5,6.25,1,3
HAM_QUE_20250419,HAM,QUE,Czech First League 2024-25,1.8,3.8,3.7,0,0
PAR_FAL_20250425,PAR,FAL,Czech First League 2024-25,4.33,3.5,1.7,2,1
AYR_QUE_20250426,AYR,QUE,Czech First League 2024-25,1.5,3.9,5.75,2,2
DUNF_AIR_20250426,DUNF,AIR,Czech First League 2024-25,2.0,3.3,3.4,0,0
HAM_LIV_20250426,HAM,LIV,Czech First League 2024-25,4.75,3.5,1.65,0,3
RAI_MORT_20250426,RAI,MORT,Czech First League 2024-25,1.73,3.25,4.5,1,1
AIR_AYR_20250502,AIR,AYR,Czech First League 2024-25,3.2,3.6,2.0,0,1
FAL_HAM_20250502,FAL,HAM,Czech First League 2024-25,1.17,6.0,12.0,3,1
LIV_PAR_20250502,LIV,PAR,Czech First League 2024-25,1.67,4.0,4.1,0,1
MORT_DUNF_20250502,MORT,DUNF,Czech First League 2024-25,2.6,3.25,2.5,2,0
QUE_RAI_20250502,QUE,RAI,Czech First League 2024-25,5.75,4.5,1.44,1,5
SP _VIZ_20210806,SP ,VIZ,Portugal Primeira Liga 2021-22,1.28,5.5,11.0,3,0
ARO_EST_20210807,ARO,EST,Portugal Primeira Liga 2021-22,2.25,3.1,3.4,0,2
MOR_BEN_20210807,MOR,BEN,Portugal Primeira Liga 2021-22,8.0,4.5,1.4,1,2
MAR_SP _20210807,MAR,SP ,Portugal Primeira Liga 2021-22,5.0,3.4,1.75,0,2
GUI_POR_20210808,GUI,POR,Portugal Primeira Liga 2021-22,2.0,3.2,4.0,0,1
TON_SAN_20210808,TON,SAN,Portugal Primeira Liga 2021-22,3.0,3.1,2.45,3,0
POR_BEL_20210808,POR,BEL,Portugal Primeira Liga 2021-22,1.22,6.0,11.0,2,0
PAC_FAM_20210808,PAC,FAM,Portugal Primeira Liga 2021-22,2.37,3.25,3.0,2,0
GIL_BOA_20210809,GIL,BOA,Portugal Primeira Liga 2021-22,2.1,3.1,3.8,3,0
EST_GUI_20210813,EST,GUI,Portugal Primeira Liga 2021-22,2.7,3.2,2.45,0,0
VIZ_TON_20210814,VIZ,TON,Portugal Primeira Liga 2021-22,2.37,3.2,2.8,2,1
BEN_ARO_20210814,BEN,ARO,Portugal Primeira Liga 2021-22,1.18,6.5,15.0,2,0
SP _SP _20210814,SP ,SP ,Portugal Primeira Liga 2021-22,3.2,3.4,2.15,1,2
POR_GIL_20210815,POR,GIL,Portugal Primeira Liga 2021-22,2.3,3.2,3.0,0,1
FAM_POR_20210815,FAM,POR,Portugal Primeira Liga 2021-22,7.0,4.5,1.36,1,2
SAN_MOR_20210815,SAN,MOR,Portugal Primeira Liga 2021-22,2.1,3.2,3.25,2,2
BOA_PAC_20210816,BOA,PAC,Portugal Primeira Liga 2021-22,2.62,3.2,2.75,3,0
BEL_MAR_20210816,BEL,MAR,Portugal Primeira Liga 2021-22,2.37,3.1,3.1,1,2
ARO_FAM_20210820,ARO,FAM,Portugal Primeira Liga 2021-22,2.9,3.1,2.5,2,1
MOR_SP _20210820,MOR,SP ,Portugal Primeira Liga 2021-22,4.75,3.8,1.66,2,3
GIL_BEN_20210821,GIL,BEN,Portugal Primeira Liga 2021-22,5.5,4.0,1.55,0,2
SP _BEL_20210821,SP ,BEL,Portugal Primeira Liga 2021-22,1.16,6.5,15.0,2,0
TON_POR_20210822,TON,POR,Portugal Primeira Liga 2021-22,2.75,3.0,2.5,0,3
MAR_POR_20210822,MAR,POR,Portugal Primeira Liga 2021-22,9.0,4.33,1.33,1,1
GUI_VIZ_20210822,GUI,VIZ,Portugal Primeira Liga 2021-22,1.65,3.6,5.5,4,0
PAC_EST_20210823,PAC,EST,Portugal Primeira Liga 2021-22,2.1,3.1,3.5,1,3
BOA_SAN_20210823,BOA,SAN,Portugal Primeira Liga 2021-22,2.3,3.0,3.25,2,0
BEL_MOR_20210827,BEL,MOR,Portugal Primeira Liga 2021-22,3.5,3.0,2.2,1,1
EST_MAR_20210827,EST,MAR,Portugal Primeira Liga 2021-22,2.0,3.1,4.0,2,1
VIZ_BOA_20210828,VIZ,BOA,Portugal Primeira Liga 2021-22,2.75,3.25,2.5,1,1
POR_ARO_20210828,POR,ARO,Portugal Primeira Liga 2021-22,1.18,6.5,15.0,3,0
FAM_SP _20210828,FAM,SP ,Portugal Primeira Liga 2021-22,6.5,4.5,1.45,1,1
BEN_TON_20210829,BEN,TON,Portugal Primeira Liga 2021-22,1.2,6.5,15.0,2,1
SP _GUI_20210829,SP ,GUI,Portugal Primeira Liga 2021-22,1.7,3.8,4.75,0,0
POR_PAC_20210829,POR,PAC,Portugal Primeira Liga 2021-22,2.05,3.1,3.8,0,1
SAN_GIL_20210829,SAN,GIL,Portugal Primeira Liga 2021-22,2.6,3.0,2.9,1,0
PAC_SP _20210911,PAC,SP ,Portugal Primeira Liga 2021-22,4.33,3.4,1.83,0,0
SAN_BEN_20210911,SAN,BEN,Portugal Primeira Liga 2021-22,5.75,4.2,1.53,0,5
SP _POR_20210911,SP ,POR,Portugal Primeira Liga 2021-22,2.6,3.2,2.7,1,1
MOR_FAM_20210912,MOR,FAM,Portugal Primeira Liga 2021-22,2.8,3.1,2.45,2,2
BOA_POR_20210912,BOA,POR,Portugal Primeira Liga 2021-22,2.4,3.1,2.87,1,1
GIL_VIZ_20210912,GIL,VIZ,Portugal Primeira Liga 2021-22,1.95,3.3,3.6,2,2
GUI_BEL_20210912,GUI,BEL,Portugal Primeira Liga 2021-22,1.5,4.0,6.0,0,0
MAR_ARO_20210913,MAR,ARO,Portugal Primeira Liga 2021-22,2.0,3.25,3.75,2,2
TON_EST_20210913,TON,EST,Portugal Primeira Liga 2021-22,2.87,3.2,2.3,1,2
POR_SAN_20210917,POR,SAN,Portugal Primeira Liga 2021-22,2.2,3.1,3.3,2,1
FAM_MAR_20210918,FAM,MAR,Portugal Primeira Liga 2021-22,2.0,3.3,3.6,0,0
BEL_GIL_20210918,BEL,GIL,Portugal Primeira Liga 2021-22,3.3,3.2,2.1,1,1
ARO_GUI_20210918,ARO,GUI,Portugal Primeira Liga 2021-22,3.8,3.4,1.9,2,2
VIZ_PAC_20210919,VIZ,PAC,Portugal Primeira Liga 2021-22,2.3,3.1,2.9,1,1
POR_MOR_20210919,POR,MOR,Portugal Primeira Liga 2021-22,1.16,6.0,12.0,5,0
EST_SP _20210919,EST,SP ,Portugal Primeira Liga 2021-22,5.25,3.8,1.57,0,1
BEN_BOA_20210920,BEN,BOA,Portugal Primeira Liga 2021-22,1.16,6.5,12.0,3,1
SP _TON_20210920,SP ,TON,Portugal Primeira Liga 2021-22,1.33,4.75,8.0,3,1
SP _MAR_20210924,SP ,MAR,Portugal Primeira Liga 2021-22,1.22,5.5,13.0,1,0
GIL_POR_20210924,GIL,POR,Portugal Primeira Liga 2021-22,7.5,4.5,1.4,1,2
MOR_ARO_20210925,MOR,ARO,Portugal Primeira Liga 2021-22,2.1,3.2,3.4,2,1
GUI_BEN_20210925,GUI,BEN,Portugal Primeira Liga 2021-22,5.0,3.8,1.61,1,3
TON_FAM_20210925,TON,FAM,Portugal Primeira Liga 2021-22,3.4,3.1,2.2,3,2
SAN_SP _20210926,SAN,SP ,Portugal Primeira Liga 2021-22,4.0,3.4,1.9,1,1
POR_VIZ_20210926,POR,VIZ,Portugal Primeira Liga 2021-22,2.25,3.25,3.2,0,0
PAC_BEL_20210927,PAC,BEL,Portugal Primeira Liga 2021-22,1.7,3.5,5.25,2,2
BOA_EST_20210927,BOA,EST,Portugal Primeira Liga 2021-22,2.62,3.1,2.75,1,1
MAR_MOR_20211001,MAR,MOR,Portugal Primeira Liga 2021-22,2.1,3.2,3.6,0,0
FAM_GUI_20211001,FAM,GUI,Portugal Primeira Liga 2021-22,2.5,3.2,2.87,1,2
VIZ_SAN_20211002,VIZ,SAN,Portugal Primeira Liga 2021-22,2.37,3.2,3.0,1,1
POR_PAC_20211002,POR,PAC,Portugal Primeira Liga 2021-22,1.25,5.5,12.0,2,1
ARO_SP _20211002,ARO,SP ,Portugal Primeira Liga 2021-22,8.5,4.2,1.4,1,2
BEL_TON_20211003,BEL,TON,Portugal Primeira Liga 2021-22,2.4,3.2,2.9,0,2
BEN_POR_20211003,BEN,POR,Portugal Primeira Liga 2021-22,1.2,6.5,15.0,0,1
EST_GIL_20211003,EST,GIL,Portugal Primeira Liga 2021-22,2.15,3.1,3.6,2,2
SP _BOA_20211003,SP ,BOA,Portugal Primeira Liga 2021-22,1.44,4.5,6.0,2,2
GUI_MAR_20211022,GUI,MAR,Portugal Primeira Liga 2021-22,1.53,4.0,6.5,2,1
SAN_FAM_20211023,SAN,FAM,Portugal Primeira Liga 2021-22,2.45,3.1,3.0,0,2
TON_POR_20211023,TON,POR,Portugal Primeira Liga 2021-22,8.5,4.75,1.36,1,3
SP _MOR_20211023,SP ,MOR,Portugal Primeira Liga 2021-22,1.22,5.75,13.0,1,0
PAC_ARO_20211024,PAC,ARO,Portugal Primeira Liga 2021-22,1.9,3.6,3.8,0,0
VIZ_BEN_20211024,VIZ,BEN,Portugal Primeira Liga 2021-22,7.0,4.33,1.44,0,1
POR_EST_20211024,POR,EST,Portugal Primeira Liga 2021-22,2.3,3.1,3.2,0,2
GIL_SP _20211025,GIL,SP ,Portugal Primeira Liga 2021-22,4.0,3.4,1.9,0,1
BOA_BEL_20211025,BOA,BEL,Portugal Primeira Liga 2021-22,1.9,3.3,3.8,0,0
ARO_TON_20211029,ARO,TON,Portugal Primeira Liga 2021-22,2.3,3.25,3.1,2,0
POR_BOA_20211030,POR,BOA,Portugal Primeira Liga 2021-22,1.18,6.5,13.0,4,1
EST_BEN_20211030,EST,BEN,Portugal Primeira Liga 2021-22,8.0,4.2,1.4,1,1
SP _GUI_20211030,SP ,GUI,Portugal Primeira Liga 2021-22,1.53,4.2,5.5,1,0
MAR_GIL_20211031,MAR,GIL,Portugal Primeira Liga 2021-22,2.75,2.9,2.7,1,2
BEL_SAN_20211031,BEL,SAN,Portugal Primeira Liga 2021-22,3.0,2.9,2.5,2,1
FAM_VIZ_20211031,FAM,VIZ,Portugal Primeira Liga 2021-22,1.9,3.25,4.2,1,1
SP _POR_20211101,SP ,POR,Portugal Primeira Liga 2021-22,1.44,4.5,6.5,3,0
MOR_PAC_20211101,MOR,PAC,Portugal Primeira Liga 2021-22,2.4,3.2,3.1,1,1
GIL_ARO_20211105,GIL,ARO,Portugal Primeira Liga 2021-22,1.85,3.4,4.33,1,1
BOA_FAM_20211105,BOA,FAM,Portugal Primeira Liga 2021-22,4.0,3.3,1.95,2,5
VIZ_EST_20211106,VIZ,EST,Portugal Primeira Liga 2021-22,2.45,3.1,2.9,1,1
POR_BEL_20211106,POR,BEL,Portugal Primeira Liga 2021-22,1.9,3.25,4.33,2,0
GUI_MOR_20211106,GUI,MOR,Portugal Primeira Liga 2021-22,1.45,4.0,8.0,2,1
TON_MAR_20211107,TON,MAR,Portugal Primeira Liga 2021-22,2.2,3.2,3.4,4,2
SAN_POR_20211107,SAN,POR,Portugal Primeira Liga 2021-22,8.0,4.5,1.4,0,3
PAC_SP _20211107,PAC,SP ,Portugal Primeira Liga 2021-22,7.0,3.8,1.5,0,2
BEN_SP _20211107,BEN,SP ,Portugal Primeira Liga 2021-22,1.57,4.0,5.75,6,1
MOR_GIL_20211126,MOR,GIL,Portugal Primeira Liga 2021-22,2.37,3.0,3.2,2,2
FAM_POR_20211127,FAM,POR,Portugal Primeira Liga 2021-22,1.8,3.25,4.5,0,3
ARO_BOA_20211127,ARO,BOA,Portugal Primeira Liga 2021-22,2.05,3.2,3.8,2,1
BEL_BEN_20211127,BEL,BEN,Portugal Primeira Liga 2021-22,6.14,3.61,1.73,0,7
MAR_PAC_20211128,MAR,PAC,Portugal Primeira Liga 2021-22,2.5,3.0,2.62,2,0
SP _TON_20211128,SP ,TON,Portugal Primeira Liga 2021-22,1.2,6.0,19.0,2,0
POR_GUI_20211128,POR,GUI,Portugal Primeira Liga 2021-22,1.3,4.75,8.0,2,1
EST_SAN_20211129,EST,SAN,Portugal Primeira Liga 2021-22,2.05,3.2,4.0,2,2
SP _VIZ_20211130,SP ,VIZ,Portugal Primeira Liga 2021-22,1.4,4.33,7.0,4,1
POR_POR_20211203,POR,POR,Portugal Primeira Liga 2021-22,9.5,4.33,1.36,0,3
BEN_SP _20211203,BEN,SP ,Portugal Primeira Liga 2021-22,2.05,3.4,3.6,1,3
BOA_MAR_20211204,BOA,MAR,Portugal Primeira Liga 2021-22,2.3,3.0,3.4,1,1
PAC_GUI_20211204,PAC,GUI,Portugal Primeira Liga 2021-22,3.1,3.0,2.45,1,2
SAN_ARO_20211205,SAN,ARO,Portugal Primeira Liga 2021-22,2.1,3.3,3.4,2,1
GIL_FAM_20211205,GIL,FAM,Portugal Primeira Liga 2021-22,2.87,3.0,2.62,4,0
SP _EST_20211205,SP ,EST,Portugal Primeira Liga 2021-22,1.5,4.2,6.5,2,0
PAC_GIL_20211210,PAC,GIL,Portugal Primeira Liga 2021-22,3.0,3.1,2.4,0,1
MAR_SAN_20211211,MAR,SAN,Portugal Primeira Liga 2021-22,2.55,3.1,2.87,4,1
GUI_TON_20211211,GUI,TON,Portugal Primeira Liga 2021-22,1.44,4.75,6.5,5,2
SP _BOA_20211211,SP ,BOA,Portugal Primeira Liga 2021-22,1.18,6.5,15.0,2,0
BEL_EST_20211212,BEL,EST,Portugal Primeira Liga 2021-22,4.5,3.4,1.85,0,1
MOR_POR_20211212,MOR,POR,Portugal Primeira Liga 2021-22,2.45,3.1,3.0,0,1
FAM_BEN_20211212,FAM,BEN,Portugal Primeira Liga 2021-22,7.0,4.5,1.44,1,4
POR_SP _20211212,POR,SP ,Portugal Primeira Liga 2021-22,1.5,4.33,6.5,1,0
ARO_VIZ_20211213,ARO,VIZ,Portugal Primeira Liga 2021-22,2.2,3.2,3.3,1,4
SAN_GUI_20211217,SAN,GUI,Portugal Primeira Liga 2021-22,3.25,3.2,2.3,1,0
EST_FAM_20211217,EST,FAM,Portugal Primeira Liga 2021-22,2.2,3.4,3.1,2,2
POR_ARO_20211218,POR,ARO,Portugal Primeira Liga 2021-22,2.0,3.3,3.75,1,1
TON_PAC_20211218,TON,PAC,Portugal Primeira Liga 2021-22,2.37,3.25,3.0,0,1
GIL_SP _20211218,GIL,SP ,Portugal Primeira Liga 2021-22,6.0,4.0,1.53,0,3
BEN_MAR_20211219,BEN,MAR,Portugal Primeira Liga 2021-22,1.12,7.5,19.0,7,1
BOA_MOR_20211219,BOA,MOR,Portugal Primeira Liga 2021-22,2.55,3.1,2.8,1,0
VIZ_POR_20211219,VIZ,POR,Portugal Primeira Liga 2021-22,9.0,5.0,1.33,0,4
SP _BEL_20211219,SP ,BEL,Portugal Primeira Liga 2021-22,1.18,6.5,15.0,1,0
TON_GIL_20211228,TON,GIL,Portugal Primeira Liga 2021-22,3.3,3.5,2.15,0,3
MAR_VIZ_20211228,MAR,VIZ,Portugal Primeira Liga 2021-22,3.0,3.25,2.37,2,0
MOR_EST_20211228,MOR,EST,Portugal Primeira Liga 2021-22,3.0,3.1,2.5,1,0
GUI_BOA_20211229,GUI,BOA,Portugal Primeira Liga 2021-22,1.66,3.8,5.0,1,1
SP _POR_20211229,SP ,POR,Portugal Primeira Liga 2021-22,1.3,5.25,11.0,3,2
PAC_SAN_20211230,PAC,SAN,Portugal Primeira Liga 2021-22,2.5,3.2,2.87,2,1
ARO_SP _20211230,ARO,SP ,Portugal Primeira Liga 2021-22,5.0,3.8,1.7,0,6
POR_BEN_20211230,POR,BEN,Portugal Primeira Liga 2021-22,1.85,3.75,4.2,3,1
VIZ_BEL_20220102,VIZ,BEL,Portugal Primeira Liga 2021-22,1.9,3.4,4.0,2,0
TON_MOR_20220103,TON,MOR,Portugal Primeira Liga 2021-22,2.7,3.25,2.62,2,1
SAN_SP _20220107,SAN,SP ,Portugal Primeira Liga 2021-22,8.5,4.5,1.4,3,2
VIZ_MOR_20220108,VIZ,MOR,Portugal Primeira Liga 2021-22,2.3,3.25,3.1,0,1
EST_POR_20220108,EST,POR,Portugal Primeira Liga 2021-22,26.0,8.5,1.09,2,3
BOA_TON_20220108,BOA,TON,Portugal Primeira Liga 2021-22,2.0,3.4,4.0,1,1
POR_MAR_20220109,POR,MAR,Portugal Primeira Liga 2021-22,2.15,3.2,3.6,1,2
BEN_PAC_20220109,BEN,PAC,Portugal Primeira Liga 2021-22,1.2,7.0,15.0,2,0
SP _FAM_20220109,SP ,FAM,Portugal Primeira Liga 2021-22,1.4,4.75,7.5,2,2
BEL_ARO_20220109,BEL,ARO,Portugal Primeira Liga 2021-22,2.75,3.1,2.7,2,1
GIL_GUI_20220110,GIL,GUI,Portugal Primeira Liga 2021-22,2.6,3.1,2.87,3,2
FAM_BEL_20220113,FAM,BEL,Portugal Primeira Liga 2021-22,1.9,3.4,4.0,1,0
BOA_GIL_20220115,BOA,GIL,Portugal Primeira Liga 2021-22,3.1,3.1,2.4,1,1
BEN_MOR_20220115,BEN,MOR,Portugal Primeira Liga 2021-22,1.2,6.5,17.0,1,1
SP _MAR_20220115,SP ,MAR,Portugal Primeira Liga 2021-22,1.4,4.5,8.0,0,1
SAN_TON_20220116,SAN,TON,Portugal Primeira Liga 2021-22,1.83,3.5,4.5,2,2
VIZ_SP _20220116,VIZ,SP ,Portugal Primeira Liga 2021-22,10.0,5.75,1.28,0,2
FAM_PAC_20220116,FAM,PAC,Portugal Primeira Liga 2021-22,2.0,3.2,4.0,0,0
BEL_POR_20220116,BEL,POR,Portugal Primeira Liga 2021-22,13.0,7.0,1.18,1,4
POR_GUI_20220117,POR,GUI,Portugal Primeira Liga 2021-22,2.62,3.0,2.8,1,1
ARO_BEN_20220121,ARO,BEN,Portugal Primeira Liga 2021-22,10.0,5.25,1.28,0,2
PAC_BOA_20220121,PAC,BOA,Portugal Primeira Liga 2021-22,2.45,3.0,3.1,1,1
MOR_SAN_20220122,MOR,SAN,Portugal Primeira Liga 2021-22,2.37,3.1,3.1,0,2
TON_VIZ_20220122,TON,VIZ,Portugal Primeira Liga 2021-22,2.8,3.2,2.5,2,3
SP _SP _20220122,SP ,SP ,Portugal Primeira Liga 2021-22,1.6,4.0,5.5,1,2
GUI_EST_20220123,GUI,EST,Portugal Primeira Liga 2021-22,1.9,3.25,4.2,3,1
MAR_BEL_20220123,MAR,BEL,Portugal Primeira Liga 2021-22,1.75,3.4,5.0,1,1
GIL_POR_20220123,GIL,POR,Portugal Primeira Liga 2021-22,2.0,3.25,3.8,1,0
POR_FAM_20220123,POR,FAM,Portugal Primeira Liga 2021-22,1.2,6.5,12.0,3,1
EST_ARO_20220127,EST,ARO,Portugal Primeira Liga 2021-22,2.0,3.3,3.8,1,2
POR_TON_20220130,POR,TON,Portugal Primeira Liga 2021-22,1.95,3.3,3.75,1,2
VIZ_GUI_20220130,VIZ,GUI,Portugal Primeira Liga 2021-22,2.87,3.1,2.37,3,2
SP _MOR_20220130,SP ,MOR,Portugal Primeira Liga 2021-22,1.4,4.33,6.5,2,0
POR_MAR_20220130,POR,MAR,Portugal Primeira Liga 2021-22,1.11,7.0,21.0,2,1
EST_PAC_20220131,EST,PAC,Portugal Primeira Liga 2021-22,2.0,3.1,3.6,0,0
FAM_ARO_20220131,FAM,ARO,Portugal Primeira Liga 2021-22,1.8,3.3,4.2,0,0
SAN_BOA_20220201,SAN,BOA,Portugal Primeira Liga 2021-22,2.15,3.0,3.4,2,1
BEN_GIL_20220202,BEN,GIL,Portugal Primeira Liga 2021-22,1.28,5.0,9.0,1,2
BEL_SP _20220202,BEL,SP ,Portugal Primeira Liga 2021-22,10.0,5.5,1.25,1,4
MAR_EST_20220205,MAR,EST,Portugal Primeira Liga 2021-22,2.62,3.1,2.75,0,0
PAC_POR_20220205,PAC,POR,Portugal Primeira Liga 2021-22,2.37,3.2,3.1,1,1
GUI_SP _20220205,GUI,SP ,Portugal Primeira Liga 2021-22,3.5,3.5,2.05,2,1
BOA_VIZ_20220206,BOA,VIZ,Portugal Primeira Liga 2021-22,2.2,3.2,3.4,2,2
GIL_SAN_20220206,GIL,SAN,Portugal Primeira Liga 2021-22,2.0,3.25,3.8,2,2
ARO_POR_20220206,ARO,POR,Portugal Primeira Liga 2021-22,10.0,5.25,1.3,0,2
SP _FAM_20220206,SP ,FAM,Portugal Primeira Liga 2021-22,1.33,4.5,10.0,2,0
TON_BEN_20220207,TON,BEN,Portugal Primeira Liga 2021-22,9.0,5.0,1.33,1,3
MOR_BEL_20220207,MOR,BEL,Portugal Primeira Liga 2021-22,1.9,3.3,4.33,4,1
POR_SP _20220211,POR,SP ,Portugal Primeira Liga 2021-22,2.0,3.3,4.0,2,2
SP _PAC_20220212,SP ,PAC,Portugal Primeira Liga 2021-22,1.4,4.75,8.0,2,1
BEN_SAN_20220212,BEN,SAN,Portugal Primeira Liga 2021-22,1.28,5.75,9.5,2,1
POR_BOA_20220212,POR,BOA,Portugal Primeira Liga 2021-22,2.25,3.0,3.6,1,1
EST_TON_20220212,EST,TON,Portugal Primeira Liga 2021-22,2.0,3.4,3.75,1,0
FAM_MOR_20220213,FAM,MOR,Portugal Primeira Liga 2021-22,2.05,3.3,3.6,5,0
BEL_GUI_20220213,BEL,GUI,Portugal Primeira Liga 2021-22,4.5,3.6,1.8,1,0
VIZ_GIL_20220213,VIZ,GIL,Portugal Primeira Liga 2021-22,2.8,3.3,2.6,0,1
ARO_MAR_20220214,ARO,MAR,Portugal Primeira Liga 2021-22,2.6,3.2,2.87,0,3
BOA_BEN_20220218,BOA,BEN,Portugal Primeira Liga 2021-22,6.5,4.75,1.4,2,2
GIL_BEL_20220219,GIL,BEL,Portugal Primeira Liga 2021-22,1.55,3.75,6.5,2,0
PAC_VIZ_20220219,PAC,VIZ,Portugal Primeira Liga 2021-22,2.4,3.2,3.1,2,1
GUI_ARO_20220219,GUI,ARO,Portugal Primeira Liga 2021-22,1.7,3.8,4.5,1,3
MAR_FAM_20220220,MAR,FAM,Portugal Primeira Liga 2021-22,2.4,3.3,2.87,0,1
SP _EST_20220220,SP ,EST,Portugal Primeira Liga 2021-22,1.25,5.5,12.0,3,0
MOR_POR_20220220,MOR,POR,Portugal Primeira Liga 2021-22,11.0,5.0,1.3,0,1
TON_SP _20220220,TON,SP ,Portugal Primeira Liga 2021-22,5.5,4.0,1.57,0,1
SAN_POR_20220221,SAN,POR,Portugal Primeira Liga 2021-22,2.0,3.25,4.0,1,1
BEL_PAC_20220225,BEL,PAC,Portugal Primeira Liga 2021-22,3.25,3.0,2.37,0,2
FAM_TON_20220226,FAM,TON,Portugal Primeira Liga 2021-22,1.7,3.6,5.0,2,1
MAR_SP _20220226,MAR,SP ,Portugal Primeira Liga 2021-22,8.0,4.5,1.4,1,1
ARO_MOR_20220226,ARO,MOR,Portugal Primeira Liga 2021-22,2.25,3.1,3.4,1,1
VIZ_POR_20220227,VIZ,POR,Portugal Primeira Liga 2021-22,2.1,3.3,3.5,1,1
BEN_GUI_20220227,BEN,GUI,Portugal Primeira Liga 2021-22,1.33,5.0,8.0,3,0
EST_BOA_20220227,EST,BOA,Portugal Primeira Liga 2021-22,2.25,3.25,3.2,2,3
POR_GIL_20220227,POR,GIL,Portugal Primeira Liga 2021-22,1.25,5.25,13.0,1,1
SP _SAN_20220228,SP ,SAN,Portugal Primeira Liga 2021-22,1.5,4.2,6.0,0,0
GIL_EST_20220304,GIL,EST,Portugal Primeira Liga 2021-22,1.9,3.5,4.2,0,0
BOA_SP _20220305,BOA,SP ,Portugal Primeira Liga 2021-22,4.75,3.4,1.8,1,1
POR_BEN_20220305,POR,BEN,Portugal Primeira Liga 2021-22,6.5,4.5,1.45,1,2
SP _ARO_20220305,SP ,ARO,Portugal Primeira Liga 2021-22,1.28,6.0,9.5,2,0
MOR_MAR_20220306,MOR,MAR,Portugal Primeira Liga 2021-22,2.37,3.2,3.2,0,1
PAC_POR_20220306,PAC,POR,Portugal Primeira Liga 2021-22,7.5,4.5,1.36,2,4
GUI_FAM_20220306,GUI,FAM,Portugal Primeira Liga 2021-22,2.1,3.3,3.5,2,1
SAN_VIZ_20220306,SAN,VIZ,Portugal Primeira Liga 2021-22,2.25,3.3,3.2,3,1
TON_BEL_20220307,TON,BEL,Portugal Primeira Liga 2021-22,3.06,3.2,2.87,1,1
BEN_VIZ_20220311,BEN,VIZ,Portugal Primeira Liga 2021-22,1.28,6.5,8.5,1,1
EST_POR_20220312,EST,POR,Portugal Primeira Liga 2021-22,2.15,3.2,3.5,2,0
FAM_SAN_20220312,FAM,SAN,Portugal Primeira Liga 2021-22,2.05,3.2,3.75,0,0
ARO_PAC_20220312,ARO,PAC,Portugal Primeira Liga 2021-22,2.4,3.1,3.1,0,1
BEL_BOA_20220312,BEL,BOA,Portugal Primeira Liga 2021-22,3.5,3.25,2.1,0,0
MAR_GUI_20220313,MAR,GUI,Portugal Primeira Liga 2021-22,2.87,3.2,2.55,0,1
POR_TON_20220313,POR,TON,Portugal Primeira Liga 2021-22,1.12,8.5,23.0,4,0
SP _GIL_20220313,SP ,GIL,Portugal Primeira Liga 2021-22,1.9,3.5,4.0,0,1
MOR_SP _20220314,MOR,SP ,Portugal Primeira Liga 2021-22,8.0,4.75,1.4,0,2
VIZ_FAM_20220318,VIZ,FAM,Portugal Primeira Liga 2021-22,2.6,3.1,2.7,1,1
TON_ARO_20220319,TON,ARO,Portugal Primeira Liga 2021-22,2.62,3.0,2.75,2,2
SAN_BEL_20220319,SAN,BEL,Portugal Primeira Liga 2021-22,1.55,3.5,6.5,0,0
GUI_SP _20220319,GUI,SP ,Portugal Primeira Liga 2021-22,5.0,3.5,1.65,1,3
GIL_MAR_20220320,GIL,MAR,Portugal Primeira Liga 2021-22,1.75,3.4,5.0,1,1
PAC_MOR_20220320,PAC,MOR,Portugal Primeira Liga 2021-22,2.2,3.3,3.2,2,1
BEN_EST_20220320,BEN,EST,Portugal Primeira Liga 2021-22,1.33,4.75,9.0,2,1
POR_SP _20220320,POR,SP ,Portugal Primeira Liga 2021-22,4.2,3.3,1.9,1,2
BOA_POR_20220320,BOA,POR,Portugal Primeira Liga 2021-22,7.5,4.5,1.4,0,1
