match_id,home_recent_games,home_recent_goals,home_recent_conceded,home_recent_wins,home_recent_draws,home_recent_losses,away_recent_games,away_recent_goals,away_recent_conceded,away_recent_wins,away_recent_draws,away_recent_losses
2024-01-15_Senegal_Gambia,10,16,11,6,2,2,4,3,2,2,1,1
2024-01-15_Cameroon_Guinea,10,14,13,3,3,4,9,7,14,1,3,5
2024-01-16_Korea Republic_Bahrain,10,11,14,3,1,6,7,6,9,2,1,4
2024-01-16_Indonesia_Vietnam,3,1,7,0,0,3,7,7,17,1,1,5
2024-01-16_Iraq_Japan,10,13,13,3,3,4,10,39,9,9,0,1
2024-01-16_Algeria_Angola,10,10,7,4,3,3,6,2,4,0,4,2
2024-01-16_Burkina Faso_Mauritania,10,11,9,4,4,2,7,1,12,0,2,5
2024-01-16_Tunisia_Namibia,10,6,19,2,3,5,3,1,6,0,0,3
2024-01-16_Mali_South Africa,10,12,7,4,4,2,10,6,19,3,1,6
2024-01-17_Lebanon_China,4,4,8,1,0,3,10,9,13,4,2,4
2024-01-17_Tajikistan_Qatar,1,0,0,0,1,0,10,14,16,3,1,6
2024-01-17_Syria_Australia,5,4,10,0,3,2,10,7,10,4,1,5
2024-01-17_India_Uzbekistan,4,4,6,1,0,3,10,12,6,4,4,2
2024-01-17_Morocco_Tanzania,10,8,12,3,2,5,3,2,7,0,0,3
2024-01-17_DR Congo_Zambia,8,13,11,3,2,3,0,0,0,0,0,0
2024-01-18_Palestine_UAE,7,2,16,0,3,4,1,3,1,1,0,0
2024-01-18_Hong Kong_Iran,1,1,3,0,0,1,10,18,11,6,1,3
2024-01-18_Vietnam_Indonesia,8,7,18,1,1,6,4,2,7,1,0,3
2024-01-18_Japan_Iraq,10,39,9,9,0,1,10,15,12,4,3,3
2024-01-18_Equatorial Guinea_Guinea-Bissau,5,3,3,2,1,2,10,2,13,1,2,7
2024-01-18_Ivory Coast_Nigeria,10,16,6,7,2,1,10,15,9,7,1,2
2024-01-18_Egypt_Ghana,10,10,7,5,1,4,10,10,21,2,1,7
2024-01-18_Cape Verde_Mozambique,5,5,3,3,1,1,1,2,2,0,1,0
2024-01-19_Oman_Thailand,8,6,13,2,0,6,5,6,7,2,1,2
2024-01-19_Kyrgyzstan_Saudi Arabia,5,4,9,0,1,4,10,13,11,5,0,5
2024-01-19_Bahrain_Malaysia,8,7,12,2,1,5,0,0,0,0,0,0
2024-01-19_Guinea_Gambia,10,8,15,1,4,5,5,3,5,2,1,2
2024-01-19_Cameroon_Senegal,10,13,11,3,4,3,10,18,11,6,2,2
2024-01-20_Jordan_Korea Republic,7,9,5,2,4,1,10,14,14,4,1,5
2024-01-20_Qatar_China,10,11,16,3,1,6,10,7,12,3,3,4
2024-01-20_Tajikistan_Lebanon,2,0,1,0,1,1,5,4,8,1,1,3
2024-01-20_Angola_Mauritania,7,3,5,0,5,2,8,1,13,0,2,6
2024-01-20_Algeria_Burkina Faso,10,10,8,3,4,3,10,11,8,5,3,2
2024-01-21_Australia_Uzbekistan,10,8,10,5,0,5,10,14,6,4,4,2
2024-01-21_Syria_India,6,4,11,0,3,3,5,4,9,1,0,4
2024-01-21_Namibia_Mali,4,2,6,1,0,3,10,14,6,5,4,1
2024-01-21_South Africa_Tunisia,10,5,20,3,0,7,10,5,19,2,2,6
2024-01-22_Hong Kong_Palestine,2,1,4,0,0,2,8,3,17,0,4,4
2024-01-22_Iran_UAE,10,17,11,6,1,3,2,4,2,1,1,0
2024-01-22_Zambia_Morocco,1,1,1,0,1,0,10,11,9,4,2,4
2024-01-22_Tanzania_DR Congo,4,2,10,0,0,4,9,14,12,3,3,3
2024-01-23_Guinea-Bissau_Nigeria,10,3,15,1,2,7,10,16,7,8,1,1
2024-01-23_Equatorial Guinea_Ivory Coast,6,7,5,3,1,2,10,15,7,6,2,2
2024-01-23_Mozambique_Ghana,2,2,5,0,1,1,10,12,22,2,2,6
2024-01-23_Cape Verde_Egypt,6,8,3,4,1,1,10,11,7,5,2,3
2024-01-24_Japan_Indonesia,10,34,11,8,0,2,5,3,7,2,0,3
2024-01-24_Iraq_Vietnam,10,16,12,5,2,3,9,7,19,1,1,7
2024-01-24_Gambia_Cameroon,6,3,6,2,1,3,10,14,13,2,5,3
2024-01-24_Guinea_Senegal,10,7,13,2,3,5,10,21,14,6,2,2
2024-01-24_Tunisia_South Africa,10,4,19,1,3,6,10,5,17,3,1,6
2024-01-24_Namibia_Mali,5,2,6,1,1,3,10,13,5,5,4,1
2024-01-24_Morocco_Tanzania,10,12,9,5,1,4,5,2,10,0,1,4
2024-01-24_DR Congo_Zambia,10,14,12,3,4,3,2,1,2,0,1,1
2024-01-25_Korea Republic_Malaysia,10,14,16,3,2,5,1,0,1,0,0,1
2024-01-25_Jordan_Bahrain,8,11,7,2,5,1,9,8,12,3,1,5
2024-01-25_Saudi Arabia_Thailand,10,13,11,5,0,5,6,6,7,2,2,2
2024-01-25_Kyrgyzstan_Oman,6,5,11,0,1,5,9,6,13,2,1,6
2024-01-25_Burkina Faso_Angola,10,11,10,4,4,2,8,6,7,1,5,2
2024-01-25_Mauritania_Algeria,9,3,16,0,2,7,10,10,10,2,5,3
2024-01-27_Angola_Namibia,9,8,7,2,5,2,6,2,6,1,2,3
2024-01-27_Nigeria_Cameroon,10,14,5,8,1,1,10,13,14,2,5,3
2024-01-28_Australia_Korea Republic,10,8,11,4,1,5,10,16,17,3,3,4
2024-01-28_Uzbekistan_Thailand,10,14,5,4,5,1,7,6,7,2,3,2
2024-01-28_Equatorial Guinea_Guinea,7,11,5,4,1,2,10,7,14,2,3,5
2024-01-28_Egypt_DR Congo,10,12,9,4,3,3,10,14,13,2,5,3
2024-01-29_Syria_India,7,5,11,1,3,3,6,4,10,1,0,5
2024-01-29_Iran_Syria,10,19,13,6,1,3,7,5,11,1,3,3
2024-01-29_Qatar_Palestine,10,9,15,3,1,6,9,6,17,1,4,4
2024-01-29_Cape Verde_Mauritania,7,10,5,4,2,1,10,4,16,1,2,7
2024-01-29_Senegal_Ivory Coast,10,23,14,7,1,2,10,15,10,6,2,2
2024-01-30_Uzbekistan_Thailand,10,13,5,4,5,1,8,7,9,2,3,3
2024-01-30_Saudi Arabia_South Korea,10,9,11,4,1,5,10,19,6,4,4,2
2024-01-30_Bahrain_Japan,10,9,12,4,1,5,10,33,11,8,0,2
2024-01-30_Mali_Burkina Faso,10,9,4,4,5,1,10,9,12,3,4,3
2024-01-30_Morocco_South Africa,10,12,9,5,1,4,10,3,16,2,2,6
2024-01-31_Iraq_Jordan,10,18,13,6,1,3,9,11,8,2,5,2
2024-02-01_Qatar_Uzbekistan,10,9,14,4,0,6,10,15,6,5,4,1
2024-02-01_Japan_Iran,10,32,11,8,0,2,10,18,13,6,1,3
2024-02-02_Korea Republic_Australia,10,18,17,4,3,3,10,8,9,4,1,5
2024-02-02_Jordan_Tajikistan,10,14,10,3,5,2,3,2,2,1,1,1
2024-02-02_Nigeria_Angola,10,14,4,8,1,1,10,11,7,3,5,2
2024-02-02_DR Congo_Guinea,10,13,12,2,5,3,10,6,14,2,3,5
2024-02-03_Mali_Ivory Coast,10,10,4,5,4,1,10,12,10,5,3,2
2024-02-03_Cape Verde_South Africa,8,11,5,5,2,1,10,3,17,2,2,6
2024-02-06_Jordan_Korea Republic,10,15,9,4,5,1,10,19,16,5,3,2
2024-02-06_Qatar_Iran,10,10,14,4,1,5,10,17,14,6,1,3
2024-02-07_Nigeria_South Africa,10,14,2,9,1,0,10,2,17,1,3,6
2024-02-07_Ivory Coast_DR Congo,10,13,11,5,3,2,10,13,12,2,5,3
2024-02-09_South Africa_DR Congo,10,3,17,1,4,5,10,12,11,2,5,3
2024-02-10_Iran_Jordan,10,19,14,6,1,3,10,12,8,4,5,1
2024-02-10_Qatar_Jordan,10,13,14,5,1,4,10,12,8,4,5,1
2024-02-11_Nigeria_Ivory Coast,10,14,3,8,2,0,10,13,10,6,2,2
2024-03-21_Argentina_El Salvador,10,22,2,9,0,1,2,1,7,0,1,1
2024-03-21_England_Brazil,10,24,5,9,1,0,10,22,15,5,1,4
2024-03-21_France_Germany,10,46,5,9,0,1,10,16,18,4,1,5
2024-03-21_Spain_Colombia,10,26,3,9,1,0,10,11,12,3,4,3
2024-03-21_Japan_North Korea,10,29,11,7,0,3,6,3,21,0,0,6
2024-03-21_South Korea_Thailand,10,18,5,4,4,2,9,8,11,2,3,4
2024-03-26_Argentina_Costa Rica,10,18,2,9,0,1,10,8,19,1,5,4
2024-03-26_England_Belgium,10,22,5,8,1,1,10,10,10,5,1,4
2024-03-26_France_Chile,10,45,7,8,0,2,10,6,17,3,0,7
2024-03-26_Spain_Brazil,10,24,4,8,1,1,10,18,14,5,1,4
2024-03-26_Japan_USA,10,26,10,7,0,3,10,10,14,2,3,5
2024-03-26_South Korea_Tunisia,10,18,4,4,5,1,10,3,14,1,4,5
2024-06-05_Argentina_Ecuador,10,19,3,9,0,1,10,13,4,5,3,2
2024-06-05_England_Bosnia,10,22,7,7,2,1,8,8,16,0,3,5
2024-06-05_France_Luxembourg,10,45,9,8,0,2,7,10,2,6,1,0
2024-06-05_Germany_Greece,10,16,15,5,1,4,10,13,4,6,3,1
2024-06-05_Spain_Andorra,10,25,6,7,2,1,9,9,8,5,1,3
2024-06-05_Japan_Myanmar,10,25,11,6,1,3,1,0,5,0,0,1
2024-06-05_South Korea_Singapore,10,20,3,5,5,0,1,0,5,0,0,1
2024-06-09_Argentina_Guatemala,10,18,3,9,0,1,0,0,0,0,0,0
2024-06-09_England_Iceland,10,23,6,7,2,1,10,3,28,1,0,9
2024-06-09_France_Canada,10,47,9,8,0,2,6,7,13,2,0,4
2024-06-09_Germany_Ukraine,10,17,16,5,1,4,10,2,11,2,4,4
2024-06-09_Spain_Northern Ireland,10,30,6,8,1,1,10,4,17,0,2,8
2024-06-09_Japan_Syria,10,25,11,6,1,3,9,6,12,2,3,4
2024-06-09_South Korea_China,10,26,2,6,4,0,10,7,11,3,3,4
2024-06-14_Germany_Scotland,10,19,15,6,1,3,10,14,17,3,2,5
2024-06-15_Hungary_Switzerland,10,12,8,5,4,1,10,15,13,8,0,2
2024-06-15_Spain_Croatia,10,34,7,8,1,1,10,14,10,4,5,1
2024-06-15_Italy_Albania,10,11,14,4,0,6,6,3,14,1,0,5
2024-06-16_Poland_Netherlands,10,7,8,5,1,4,10,15,19,4,2,4
2024-06-16_Slovenia_Denmark,10,13,10,4,5,1,10,12,10,4,1,5
2024-06-16_Serbia_England,10,24,14,6,1,3,10,16,7,6,2,2
2024-06-17_Romania_Ukraine,10,11,7,5,4,1,10,2,13,1,4,5
2024-06-17_Belgium_Slovakia,10,12,11,5,2,3,10,7,15,4,0,6
2024-06-17_Austria_France,10,5,16,1,2,7,10,45,9,7,1,2
2024-06-18_Turkey_Georgia,10,31,10,7,0,3,3,1,8,0,0,3
2024-06-18_Portugal_Czech Republic,10,16,13,4,0,6,10,22,12,7,0,3
2024-06-19_Croatia_Albania,10,12,12,3,5,2,7,4,16,1,0,6
2024-06-19_Germany_Hungary,10,22,15,6,1,3,10,13,7,5,4,1
2024-06-19_Scotland_Switzerland,10,11,21,2,2,6,10,16,13,8,0,2
2024-06-20_Slovenia_Serbia,10,14,11,4,5,1,10,20,14,5,1,4
2024-06-20_Denmark_England,10,11,10,3,2,5,10,14,6,6,2,2
2024-06-20_Argentina_Canada,10,20,4,9,0,1,7,7,13,2,1,4
2024-06-20_Spain_Italy,10,31,7,8,1,1,10,12,15,4,0,6
2024-06-21_Slovakia_Ukraine,10,8,12,5,0,5,10,1,16,0,4,6
2024-06-21_Poland_Austria,10,8,8,5,1,4,10,4,15,1,2,7
2024-06-21_Netherlands_France,10,16,20,4,2,4,10,45,7,8,1,1
2024-06-21_Peru_Chile,10,8,13,3,0,7,10,7,20,2,0,8
2024-06-21_Ecuador_Venezuela,10,10,5,4,3,3,10,8,20,1,2,7
2024-06-22_Georgia_Czech Republic,4,2,11,0,0,4,10,21,13,6,0,4
2024-06-22_Turkey_Portugal,10,30,11,7,0,3,10,18,13,5,0,5
2024-06-22_Belgium_Romania,10,10,11,4,2,4,10,14,6,6,4,0
2024-06-22_Mexico_Jamaica,10,9,13,4,2,4,5,0,9,0,0,5
2024-06-22_United States_Bolivia,0,0,0,0,0,0,10,3,27,1,0,9
2024-06-22_Uruguay_Panama,10,8,10,3,3,4,8,2,33,0,0,8
2024-06-23_Switzerland_Germany,10,16,14,7,1,2,10,23,11,7,1,2
2024-06-23_Scotland_Hungary,10,12,22,2,2,6,10,12,8,5,3,2
2024-06-23_Colombia_Paraguay,10,12,9,4,4,2,10,7,12,1,5,4
2024-06-24_Albania_Spain,8,6,18,1,1,6,10,26,7,8,1,1
2024-06-24_Croatia_Italy,10,14,14,3,5,2,10,11,16,3,0,7
2024-06-24_Brazil_Costa Rica,10,17,16,4,2,4,10,9,22,1,4,5
2024-06-24_Argentina_Chile,10,21,4,9,0,1,10,6,17,2,1,7
2024-06-24_Spain_Albania,10,26,7,8,1,1,8,6,18,1,1,6
2024-06-25_Netherlands_Austria,10,14,20,3,3,4,10,6,16,1,2,7
2024-06-25_France_Poland,10,43,6,7,2,1,10,8,11,4,1,5
2024-06-25_England_Slovenia,10,14,7,5,3,2,10,13,9,4,6,0
2024-06-25_Denmark_Serbia,10,11,9,3,3,4,10,19,15,4,2,4
2024-06-25_Peru_Canada,10,8,11,3,1,6,8,7,15,2,1,5
2024-06-25_Chile_Argentina,10,4,18,1,1,8,10,19,4,9,0,1
2024-06-26_Slovakia_Romania,10,7,13,4,0,6,10,11,6,5,4,1
2024-06-26_Ukraine_Belgium,10,3,17,1,3,6,10,12,10,5,2,3
2024-06-26_Georgia_Portugal,5,3,12,0,1,4,10,21,12,6,0,4
2024-06-26_Czech Republic_Turkey,10,21,12,6,1,3,10,26,14,6,0,4
2024-06-26_Ecuador_Jamaica,10,9,7,3,3,4,6,0,10,0,0,6
2024-06-26_Venezuela_Mexico,10,8,20,1,2,7,10,9,11,5,2,3
2024-06-27_Panama_United States,9,3,36,0,0,9,1,2,0,1,0,0
2024-06-27_Uruguay_Bolivia,10,11,8,4,3,3,10,3,27,1,0,9
2024-06-28_Colombia_Costa Rica,10,13,8,5,4,1,10,8,21,1,4,5
2024-06-28_Paraguay_Brazil,10,6,14,0,5,5,10,15,12,4,3,3
2024-06-29_Switzerland_Italy,10,15,14,6,2,2,10,12,16,3,1,6
2024-06-29_Germany_Denmark,10,23,10,7,2,1,10,9,9,2,4,4
2024-06-29_Canada_Chile,9,8,15,3,1,5,10,2,19,0,1,9
2024-06-29_Argentina_Peru,10,19,4,9,0,1,10,8,11,3,1,6
2024-06-29_Spain_Georgia,10,25,7,8,1,1,6,5,12,1,1,4
2024-06-30_England_Slovakia,10,13,7,4,4,2,10,8,13,4,1,5
2024-06-30_Spain_Georgia,10,26,7,8,1,1,7,6,16,1,1,5
2024-06-30_Mexico_Ecuador,10,8,12,4,2,4,10,10,8,3,3,4
2024-06-30_Jamaica_Venezuela,7,1,13,0,0,7,10,8,17,2,2,6
2024-07-01_France_Belgium,10,40,6,6,3,1,10,10,9,4,3,3
2024-07-01_Portugal_Slovenia,10,17,14,5,0,5,10,11,8,3,7,0
2024-07-01_Bolivia_Panama,10,2,28,1,0,9,10,5,37,1,0,9
2024-07-01_United States_Uruguay,2,3,2,1,0,1,10,16,7,5,3,2
2024-07-02_Romania_Netherlands,10,11,6,5,4,1,10,15,22,3,2,5
2024-07-02_Austria_Turkey,10,8,16,2,2,6,10,22,15,6,0,4
2024-07-02_Brazil_Colombia,10,17,9,5,3,2,10,16,7,6,4,0
2024-07-02_Costa Rica_Paraguay,10,8,24,1,3,6,10,7,17,0,5,5
2024-07-04_Argentina_Ecuador,10,18,4,9,0,1,10,8,8,2,4,4
2024-07-04_Spain_Germany,10,27,7,8,1,1,10,22,9,7,2,1
2024-07-05_Spain_Germany,10,29,7,9,1,0,10,21,9,7,1,2
2024-07-05_Portugal_France,10,17,10,5,1,4,10,37,5,6,3,1
2024-07-05_Venezuela_Canada,10,11,16,3,2,5,10,8,15,3,2,5
2024-07-06_England_Switzerland,10,12,7,4,4,2,10,15,13,6,2,2
2024-07-06_Netherlands_Turkey,10,16,22,3,2,5,10,22,16,6,0,4
2024-07-06_Colombia_Panama,10,17,8,6,4,0,10,8,35,2,0,8
2024-07-06_Uruguay_Brazil,10,17,6,6,3,1,10,13,9,4,4,2
2024-07-09_Argentina_Canada,10,19,3,9,1,0,10,7,15,2,3,5
2024-07-09_Spain_France,10,28,5,10,0,0,10,23,5,5,4,1
2024-07-10_Netherlands_England,10,15,22,3,2,5,10,11,8,3,5,2
2024-07-10_Colombia_Uruguay,10,22,8,7,3,0,10,17,6,6,3,1
2024-07-13_Canada_Uruguay,10,5,16,1,3,6,10,17,5,6,3,1
2024-07-14_Argentina_Colombia,10,20,3,9,1,0,10,21,6,8,2,0
2024-07-14_Spain_England,10,25,6,10,0,0,10,12,8,4,4,2
2024-09-05_Portugal_Croatia,10,17,9,5,2,3,10,11,14,2,6,2
2024-09-05_Denmark_Switzerland,10,7,11,1,4,5,10,14,13,5,3,2
2024-09-05_Serbia_Spain,10,15,14,3,3,4,10,22,6,10,0,0
2024-09-05_Italy_France,10,11,18,2,1,7,10,10,7,4,4,2
2024-09-05_Belgium_Israel,10,10,9,4,3,3,2,0,4,0,0,2
2024-09-05_Argentina_Chile,10,18,3,9,1,0,10,2,17,0,2,8
2024-09-05_Brazil_Ecuador,10,12,9,3,5,2,10,9,9,2,4,4
2024-09-05_England_Republic of Ireland,10,13,9,4,4,2,7,5,11,0,2,5
2024-09-05_France_Italy,10,10,7,4,4,2,10,11,18,2,1,7
2024-09-05_Germany_Hungary,10,20,8,7,1,2,10,12,8,5,3,2
2024-09-05_Spain_Serbia,10,22,6,10,0,0,10,15,14,3,3,4
2024-09-05_Japan_China,10,25,11,6,1,3,10,7,10,3,3,4
2024-09-05_South Korea_Palestine,10,27,2,7,3,0,10,7,19,1,4,5
2024-09-06_Germany_Hungary,10,23,8,7,1,2,10,8,13,4,3,3
2024-09-06_Netherlands_Bosnia,10,14,22,3,1,6,9,8,19,0,3,6
2024-09-06_England_Finland,10,13,7,5,3,2,10,13,19,0,5,5
2024-09-06_Greece_Finland,10,13,5,6,2,2,10,13,19,0,5,5
2024-09-07_France_Italy,10,11,7,4,4,2,10,13,18,3,1,6
2024-09-07_Israel_Belgium,3,1,7,0,0,3,10,11,9,4,3,3
2024-09-07_Croatia_Portugal,10,12,16,2,5,3,10,16,8,5,2,3
2024-09-07_Poland_Scotland,10,8,12,3,2,5,10,9,23,1,2,7
2024-09-08_Hungary_Germany,10,7,18,3,3,4,10,26,8,7,1,2
2024-09-08_Bosnia_Netherlands,10,10,24,0,3,7,10,19,20,4,1,5
2024-09-08_Spain_Serbia,10,19,7,8,2,0,10,10,14,1,5,4
2024-09-08_Switzerland_Denmark,10,13,15,4,3,3,10,8,9,2,4,4
2024-09-10_Argentina_Colombia,10,18,2,9,1,0,10,19,5,8,1,1
2024-09-10_Brazil_Peru,10,12,8,4,4,2,10,5,13,2,1,7
2024-09-10_England_Finland,10,12,7,5,3,2,10,12,21,0,4,6
2024-09-10_France_Belgium,10,9,10,3,4,3,10,13,10,4,3,3
2024-09-10_Germany_Netherlands,10,29,7,7,1,2,10,24,18,5,1,4
2024-09-10_Spain_Switzerland,10,19,7,8,2,0,10,13,17,3,3,4
2024-09-10_Japan_Bahrain,10,28,9,6,1,3,10,10,13,4,1,5
2024-09-10_South Korea_Oman,10,26,2,6,4,0,10,7,14,2,2,6
2024-10-10_Serbia_Switzerland,10,8,15,0,5,5,10,13,17,3,3,4
2024-10-10_Poland_Portugal,10,10,14,3,2,5,10,16,9,5,2,3
2024-10-10_Scotland_Croatia,10,7,25,0,2,8,10,12,17,2,4,4
2024-10-10_Italy_Israel,10,15,17,4,1,5,4,2,10,0,0,4
2024-10-10_France_Belgium,10,11,10,4,3,3,10,13,10,4,3,3
2024-10-10_Argentina_Venezuela,10,18,2,9,1,0,10,12,14,3,3,4
2024-10-10_Brazil_Chile,10,15,8,4,4,2,10,2,18,0,2,8
2024-10-10_England_Greece,10,14,6,6,3,1,10,15,4,7,1,2
2024-10-10_France_Israel,10,11,10,4,3,3,4,2,10,0,0,4
2024-10-10_Germany_France,10,29,8,6,2,2,10,11,10,4,3,3
2024-10-10_Spain_Denmark,10,19,7,8,2,0,10,9,8,3,4,3
2024-10-10_Japan_Saudi Arabia,10,30,9,7,1,2,10,8,12,3,2,5
2024-10-10_South Korea_Iraq,10,29,3,7,3,0,10,20,14,6,1,3
2024-10-11_Germany_Netherlands,10,25,9,5,2,3,10,24,16,5,2,3
2024-10-11_Hungary_Bosnia,10,6,22,3,2,5,10,12,28,0,3,7
2024-10-14_Portugal_Scotland,10,18,8,6,2,2,10,9,26,1,1,8
2024-10-14_Croatia_Poland,10,12,18,2,3,5,10,10,17,2,2,6
2024-10-14_Belgium_Italy,10,13,12,4,2,4,10,18,16,5,1,4
2024-10-14_Israel_France,6,4,18,0,0,6,10,17,11,6,1,3
2024-10-14_Netherlands_Germany,10,22,14,5,2,3,10,24,9,5,2,3
2024-10-14_Bosnia_Hungary,10,11,27,0,3,7,10,5,22,2,3,5
2024-10-14_Denmark_Serbia,10,7,9,2,4,4,10,9,12,1,5,4
2024-10-14_Switzerland_Spain,10,10,17,2,3,5,10,16,6,8,2,0
2024-10-15_Argentina_Bolivia,10,15,2,8,2,0,10,3,30,1,0,9
2024-10-15_Brazil_Peru,10,16,7,5,4,1,10,2,17,1,1,8
2024-10-15_England_Finland,10,14,8,5,3,2,10,11,22,0,3,7
2024-10-15_France_Belgium,10,20,12,6,1,3,10,10,11,3,2,5
2024-10-15_Germany_Netherlands,10,23,9,5,1,4,10,21,13,5,2,3
2024-10-15_Spain_Switzerland,10,13,6,7,3,0,10,10,12,2,4,4
2024-10-15_Japan_Australia,10,31,7,8,1,1,10,8,11,3,1,6
2024-10-15_South Korea_Iraq,10,26,5,7,3,0,10,20,14,6,1,3
2024-11-14_Scotland_Croatia,10,11,27,1,1,8,10,15,18,2,4,4
2024-11-14_Portugal_Poland,10,15,9,6,2,2,10,13,20,2,2,6
2024-11-14_Argentina_Paraguay,10,19,2,8,2,0,10,5,16,0,4,6
2024-11-14_Brazil_Venezuela,10,20,6,6,4,0,10,11,13,3,3,4
2024-11-14_England_Greece,10,15,7,6,2,2,10,16,5,7,1,2
2024-11-14_France_Israel,10,22,12,7,0,3,7,5,22,0,0,7
2024-11-14_Germany_Bosnia,10,23,11,4,2,4,10,10,25,0,4,6
2024-11-14_Spain_Denmark,10,12,5,7,3,0,10,9,9,3,3,4
2024-11-14_Japan_Indonesia,10,29,7,7,2,1,6,4,10,2,0,4
2024-11-14_South Korea_Kuwait,10,24,7,7,3,0,3,1,6,0,0,3
2024-11-15_Belgium_Italy,10,8,11,3,1,6,10,16,14,5,1,4
2024-11-15_France_Israel,10,25,11,8,0,2,8,6,26,0,0,8
2024-11-15_Germany_Bosnia,10,29,9,5,2,3,10,9,29,0,4,6
2024-11-15_Netherlands_Hungary,10,23,15,5,2,3,10,4,21,2,3,5
2024-11-15_Spain_Denmark,10,11,4,7,3,0,10,8,8,3,3,4
2024-11-15_Serbia_Switzerland,10,9,12,1,5,4,10,7,12,1,4,5
2024-11-18_Poland_Scotland,10,12,25,1,2,7,10,11,24,2,1,7
2024-11-18_Croatia_Portugal,10,13,18,1,4,5,10,20,9,7,2,1
2024-11-18_Italy_France,10,15,12,5,1,4,10,22,10,7,1,2
2024-11-18_Israel_Belgium,9,6,26,0,1,8,10,9,10,4,1,5
2024-11-19_Hungary_Germany,10,3,25,1,3,6,10,35,7,6,2,2
2024-11-19_Bosnia_Netherlands,10,8,33,0,4,6,10,25,12,6,2,2
2024-11-19_Denmark_Spain,10,8,8,3,3,4,10,10,3,7,3,0
2024-11-19_Switzerland_Serbia,10,6,13,1,3,6,10,8,9,2,4,4
2024-11-19_Argentina_Peru,10,19,2,8,2,0,10,2,19,1,1,8
2024-11-19_Brazil_Uruguay,10,20,7,5,5,0,10,17,7,5,4,1
2024-11-19_England_Republic of Ireland,10,16,9,6,1,3,8,5,13,0,2,6
2024-11-19_France_Italy,10,24,8,8,1,1,10,14,14,4,1,5
2024-11-19_Germany_Hungary,10,35,7,6,2,2,10,3,25,1,3,6
2024-11-19_Spain_Serbia,10,10,3,7,3,0,10,8,9,2,4,4
2024-11-19_Japan_China,10,30,6,7,2,1,10,5,16,2,3,5
2024-11-19_South Korea_Palestine,10,24,8,7,3,0,10,7,15,1,5,4
2025-03-20_Argentina_Uruguay,10,19,2,8,2,0,10,17,7,5,4,1
2025-03-20_Brazil_Colombia,10,18,5,5,5,0,10,17,5,7,1,2
2025-03-20_England_Latvia,10,19,8,6,1,3,10,21,11,7,1,2
2025-03-20_France_Croatia,10,26,6,9,1,0,10,10,17,0,5,5
2025-03-20_Germany_Italy,10,31,8,5,3,2,10,15,16,4,1,5
2025-03-20_Spain_Netherlands,10,11,4,7,3,0,10,23,13,5,3,2
2025-03-20_Japan_USA,10,32,5,8,2,0,10,9,13,2,3,5
2025-03-20_South Korea_Oman,10,24,8,7,3,0,10,8,16,2,2,6
2025-03-25_Argentina_Brazil,10,18,2,8,2,0,10,20,6,6,4,0
2025-03-25_England_Latvia,10,21,7,7,0,3,10,18,14,6,1,3
2025-03-25_France_Croatia,10,26,6,9,1,0,10,10,19,0,4,6
2025-03-25_Germany_Italy,10,28,9,5,3,2,10,15,17,4,0,6
2025-03-25_Spain_Netherlands,10,12,5,7,3,0,10,23,14,4,4,2
2025-03-25_Japan_USA,10,32,6,7,3,0,10,10,13,2,4,4
2025-03-25_South Korea_Oman,10,26,8,8,2,0,10,9,15,2,2,6
2025-06-04_Spain_France,10,13,7,6,4,0,10,26,6,9,1,0
2025-06-04_Portugal_Germany,10,19,9,6,3,1,10,28,8,6,2,2
2025-06-07_Spain_Portugal,10,14,8,6,4,0,10,18,10,6,3,1
2025-06-10_Argentina_Peru,10,21,2,9,1,0,10,2,18,1,1,8
2025-06-10_Brazil_Paraguay,10,17,9,5,4,1,10,5,17,0,3,7
2025-06-10_England_Italy,10,22,6,7,0,3,10,16,17,4,0,6
2025-06-10_France_Germany,10,23,7,8,1,1,10,28,8,6,2,2
2025-06-10_Spain_Portugal,10,15,9,6,4,0,10,19,10,6,3,1
2025-06-10_Japan_South Korea,10,32,6,7,3,0,10,27,9,8,2,0
2025-06-10_Mexico_USA,10,6,11,3,3,4,10,10,12,2,5,3
2025-06-15_Argentina_Chile,10,22,2,9,1,0,10,3,16,0,2,8
2025-06-15_Brazil_Uruguay,10,17,8,6,3,1,10,16,7,5,3,2
2025-06-15_England_Spain,10,23,5,8,0,2,10,15,8,7,3,0
2025-06-15_France_Portugal,10,23,7,8,1,1,10,19,11,6,2,2
2025-06-15_Germany_Netherlands,10,28,10,5,2,3,10,24,14,4,5,1
2025-06-15_Japan_Argentina,10,28,7,6,4,0,10,22,2,9,1,0
2025-06-15_South Korea_Brazil,10,21,10,7,3,0,10,17,8,6,3,1
