match_id,home_team_id,away_team_id,league_id,b365_home,b365_draw,b365_away,home_goals,away_goals
F2_2122_Niort_Pau FC_2021-12-21,Niort,Pau FC,France Ligue 2 21-22,2.62,3.0,2.62,3,0
F2_2122_Paris FC_Amiens_2021-12-21,Paris FC,Amiens,France Ligue 2 21-22,1.83,3.25,4.0,1,0
F2_2122_Quevilly Rouen_Caen_2021-12-21,Quevilly Rouen,Caen,France Ligue 2 21-22,2.8,2.87,2.45,2,2
F2_2122_Rodez_Bastia_2021-12-21,Rodez,Bastia,France Ligue 2 21-22,2.3,2.87,3.0,0,0
F2_2122_Sochaux_Valenciennes_2021-12-21,Sochaux,Valenciennes,France Ligue 2 21-22,1.8,3.2,4.2,1,1
F2_2122_Le Havre_Sochaux_2022-01-08,Le Havre,Sochaux,France Ligue 2 21-22,2.55,3.0,2.55,0,1
F2_2122_Bastia_Quevilly Rouen_2022-01-08,Bastia,Quevilly Rouen,France Ligue 2 21-22,1.8,3.25,4.0,3,0
F2_2122_Dijon_Nimes_2022-01-08,Dijon,Nimes,France Ligue 2 21-22,2.05,3.3,3.25,1,2
F2_2122_Grenoble_Auxerre_2022-01-08,Grenoble,Auxerre,France Ligue 2 21-22,2.9,3.0,2.37,0,1
F2_2122_Pau FC_Rodez_2022-01-08,Pau FC,Rodez,France Ligue 2 21-22,1.9,3.2,3.75,4,0
F2_2122_Valenciennes_Guingamp_2022-01-08,Valenciennes,Guingamp,France Ligue 2 21-22,2.87,3.0,2.3,1,1
F2_2122_Guingamp_Grenoble_2022-01-15,Guingamp,Grenoble,France Ligue 2 21-22,1.85,3.3,4.0,0,0
F2_2122_Nancy_Bastia_2022-01-15,Nancy,Bastia,France Ligue 2 21-22,2.7,3.1,2.5,2,1
F2_2122_Rodez_Dijon_2022-01-15,Rodez,Dijon,France Ligue 2 21-22,2.25,3.1,3.1,0,2
F2_2122_Sochaux_Caen_2022-01-15,Sochaux,Caen,France Ligue 2 21-22,1.66,3.3,5.25,3,2
F2_2122_Toulouse_Pau FC_2022-01-15,Toulouse,Pau FC,France Ligue 2 21-22,1.45,3.8,6.5,1,1
F2_2122_Paris FC_Le Havre_2022-01-17,Paris FC,Le Havre,France Ligue 2 21-22,1.9,3.25,3.8,2,2
F2_2122_Amiens_Ajaccio_2022-01-19,Amiens,Ajaccio,France Ligue 2 21-22,3.0,3.0,2.3,0,1
F2_2122_Toulouse_Nancy_2022-01-19,Toulouse,Nancy,France Ligue 2 21-22,1.36,4.75,7.0,4,0
F2_2122_Amiens_Guingamp_2022-01-22,Amiens,Guingamp,France Ligue 2 21-22,2.4,3.0,2.8,3,0
F2_2122_Bastia_Toulouse_2022-01-22,Bastia,Toulouse,France Ligue 2 21-22,3.5,3.1,2.05,0,0
F2_2122_Dijon_Quevilly Rouen_2022-01-22,Dijon,Quevilly Rouen,France Ligue 2 21-22,1.9,3.3,3.75,1,0
F2_2122_Dunkerque_Sochaux_2022-01-22,Dunkerque,Sochaux,France Ligue 2 21-22,3.6,3.2,1.95,0,0
F2_2122_Le Havre_Rodez_2022-01-22,Le Havre,Rodez,France Ligue 2 21-22,2.25,3.0,3.0,0,0
F2_2122_Caen_Ajaccio_2022-01-24,Caen,Ajaccio,France Ligue 2 21-22,2.62,2.9,2.62,2,0
F2_2122_Quevilly Rouen_Amiens_2022-01-26,Quevilly Rouen,Amiens,France Ligue 2 21-22,2.75,3.0,2.45,1,1
F2_2122_Ajaccio_Auxerre_2022-01-28,Ajaccio,Auxerre,France Ligue 2 21-22,2.25,3.1,3.0,0,0
F2_2122_Caen_Niort_2022-01-28,Caen,Niort,France Ligue 2 21-22,2.0,3.0,3.8,0,2
F2_2122_Dunkerque_Paris FC_2022-01-28,Dunkerque,Paris FC,France Ligue 2 21-22,3.75,3.2,1.85,1,1
F2_2122_Nimes_Valenciennes_2022-01-28,Nimes,Valenciennes,France Ligue 2 21-22,2.15,3.1,3.25,2,1
F2_2122_Auxerre_Paris FC_2022-02-01,Auxerre,Paris FC,France Ligue 2 21-22,2.1,3.5,3.0,1,2
F2_2122_Niort_Dunkerque_2022-02-01,Niort,Dunkerque,France Ligue 2 21-22,1.85,3.4,3.5,2,0
F2_2122_Pau FC_Nimes_2022-02-01,Pau FC,Nimes,France Ligue 2 21-22,2.25,2.9,3.1,0,3
F2_2122_Valenciennes_Nancy_2022-02-01,Valenciennes,Nancy,France Ligue 2 21-22,2.3,3.2,3.1,6,1
F2_2122_Toulouse_Dijon_2022-02-05,Toulouse,Dijon,France Ligue 2 21-22,1.65,4.2,4.5,4,1
F2_2122_Bastia_Pau FC_2022-02-05,Bastia,Pau FC,France Ligue 2 21-22,2.0,3.3,3.8,1,1
F2_2122_Guingamp_Auxerre_2022-02-05,Guingamp,Auxerre,France Ligue 2 21-22,2.6,3.3,2.62,1,1
F2_2122_Nancy_Caen_2022-02-05,Nancy,Caen,France Ligue 2 21-22,2.55,3.3,2.7,1,1
F2_2122_Nimes_Dunkerque_2022-02-05,Nimes,Dunkerque,France Ligue 2 21-22,1.83,3.4,4.5,0,1
F2_2122_Niort_Le Havre_2022-02-05,Niort,Le Havre,France Ligue 2 21-22,2.5,3.2,2.87,0,0
F2_2122_Quevilly Rouen_Grenoble_2022-02-05,Quevilly Rouen,Grenoble,France Ligue 2 21-22,2.5,3.1,2.9,1,0
F2_2122_Rodez_Valenciennes_2022-02-05,Rodez,Valenciennes,France Ligue 2 21-22,2.1,3.2,3.75,0,0
F2_2122_Sochaux_Amiens_2022-02-05,Sochaux,Amiens,France Ligue 2 21-22,1.8,3.4,4.75,1,1
F2_2122_Paris FC_Ajaccio_2022-02-07,Paris FC,Ajaccio,France Ligue 2 21-22,2.3,3.1,3.2,2,0
F2_2122_Valenciennes_Toulouse_2022-02-12,Valenciennes,Toulouse,France Ligue 2 21-22,4.33,3.5,1.75,1,3
F2_2122_Ajaccio_Guingamp_2022-02-12,Ajaccio,Guingamp,France Ligue 2 21-22,2.0,3.1,3.8,0,1
F2_2122_Amiens_Niort_2022-02-12,Amiens,Niort,France Ligue 2 21-22,1.85,3.25,4.2,3,1
F2_2122_Auxerre_Nancy_2022-02-12,Auxerre,Nancy,France Ligue 2 21-22,1.66,3.6,4.5,1,1
F2_2122_Caen_Nimes_2022-02-12,Caen,Nimes,France Ligue 2 21-22,2.25,3.0,3.25,4,0
F2_2122_Dijon_Pau FC_2022-02-12,Dijon,Pau FC,France Ligue 2 21-22,1.95,3.2,3.75,0,1
F2_2122_Dunkerque_Rodez_2022-02-12,Dunkerque,Rodez,France Ligue 2 21-22,3.0,2.8,2.55,2,0
F2_2122_Grenoble_Sochaux_2022-02-12,Grenoble,Sochaux,France Ligue 2 21-22,3.4,3.0,2.15,1,3
F2_2122_Paris FC_Quevilly Rouen_2022-02-12,Paris FC,Quevilly Rouen,France Ligue 2 21-22,1.5,3.8,6.0,3,0
F2_2122_Le Havre_Bastia_2022-02-14,Le Havre,Bastia,France Ligue 2 21-22,2.5,2.87,2.9,2,4
F2_2122_Grenoble_Niort_2022-02-15,Grenoble,Niort,France Ligue 2 21-22,2.4,2.9,3.0,1,0
F2_2122_Sochaux_Ajaccio_2022-02-19,Sochaux,Ajaccio,France Ligue 2 21-22,2.2,3.0,3.4,0,1
F2_2122_Bastia_Dijon_2022-02-19,Bastia,Dijon,France Ligue 2 21-22,2.37,3.0,2.9,0,0
F2_2122_Guingamp_Paris FC_2022-02-19,Guingamp,Paris FC,France Ligue 2 21-22,2.8,3.1,2.4,1,1
F2_2122_Nancy_Dunkerque_2022-02-19,Nancy,Dunkerque,France Ligue 2 21-22,2.05,3.1,3.4,2,0
F2_2122_Nimes_Grenoble_2022-02-19,Nimes,Grenoble,France Ligue 2 21-22,1.95,3.1,3.75,3,1
F2_2122_Niort_Auxerre_2022-02-19,Niort,Auxerre,France Ligue 2 21-22,2.8,3.2,2.37,0,1
F2_2122_Pau FC_Caen_2022-02-19,Pau FC,Caen,France Ligue 2 21-22,2.2,3.0,3.2,1,0
F2_2122_Quevilly Rouen_Valenciennes_2022-02-19,Quevilly Rouen,Valenciennes,France Ligue 2 21-22,2.3,3.1,2.87,1,1
F2_2122_Rodez_Amiens_2022-02-19,Rodez,Amiens,France Ligue 2 21-22,2.5,3.0,2.75,1,1
F2_2122_Toulouse_Le Havre_2022-02-21,Toulouse,Le Havre,France Ligue 2 21-22,1.57,3.6,5.75,4,0
F2_2122_Paris FC_Sochaux_2022-02-26,Paris FC,Sochaux,France Ligue 2 21-22,2.55,3.0,2.87,3,1
F2_2122_Ajaccio_Rodez_2022-02-26,Ajaccio,Rodez,France Ligue 2 21-22,1.75,3.1,5.5,2,1
F2_2122_Amiens_Nimes_2022-02-26,Amiens,Nimes,France Ligue 2 21-22,2.15,3.1,3.4,3,0
F2_2122_Auxerre_Quevilly Rouen_2022-02-26,Auxerre,Quevilly Rouen,France Ligue 2 21-22,1.61,3.75,5.0,1,0
F2_2122_Caen_Bastia_2022-02-26,Caen,Bastia,France Ligue 2 21-22,2.37,2.9,3.0,2,1
F2_2122_Dunkerque_Dijon_2022-02-26,Dunkerque,Dijon,France Ligue 2 21-22,3.25,3.1,2.15,2,1
F2_2122_Guingamp_Niort_2022-02-26,Guingamp,Niort,France Ligue 2 21-22,2.0,3.1,3.6,1,0
F2_2122_Le Havre_Nancy_2022-02-26,Le Havre,Nancy,France Ligue 2 21-22,1.85,3.2,3.8,1,0
F2_2122_Valenciennes_Pau FC_2022-02-26,Valenciennes,Pau FC,France Ligue 2 21-22,2.2,3.3,3.1,1,0
F2_2122_Grenoble_Toulouse_2022-02-28,Grenoble,Toulouse,France Ligue 2 21-22,3.8,3.4,1.85,0,2
F2_2122_Nimes_Paris FC_2022-03-05,Nimes,Paris FC,France Ligue 2 21-22,3.0,3.2,2.4,1,1
F2_2122_Bastia_Valenciennes_2022-03-05,Bastia,Valenciennes,France Ligue 2 21-22,1.95,3.1,4.75,1,1
F2_2122_Dijon_Caen_2022-03-05,Dijon,Caen,France Ligue 2 21-22,2.25,3.2,3.25,1,0
F2_2122_Nancy_Grenoble_2022-03-05,Nancy,Grenoble,France Ligue 2 21-22,2.15,3.1,3.75,0,1
F2_2122_Niort_Ajaccio_2022-03-05,Niort,Ajaccio,France Ligue 2 21-22,3.0,2.9,2.6,0,1
F2_2122_Pau FC_Amiens_2022-03-05,Pau FC,Amiens,France Ligue 2 21-22,2.55,3.0,3.0,2,1
F2_2122_Quevilly Rouen_Le Havre_2022-03-05,Quevilly Rouen,Le Havre,France Ligue 2 21-22,3.1,2.9,2.55,0,2
F2_2122_Rodez_Auxerre_2022-03-05,Rodez,Auxerre,France Ligue 2 21-22,3.0,2.9,2.6,1,3
F2_2122_Sochaux_Guingamp_2022-03-05,Sochaux,Guingamp,France Ligue 2 21-22,1.9,3.3,4.2,1,0
F2_2122_Toulouse_Dunkerque_2022-03-07,Toulouse,Dunkerque,France Ligue 2 21-22,1.33,4.75,11.0,2,0
F2_2122_Ajaccio_Bastia_2022-03-12,Ajaccio,Bastia,France Ligue 2 21-22,2.05,3.25,3.6,0,1
F2_2122_Auxerre_Sochaux_2022-03-12,Auxerre,Sochaux,France Ligue 2 21-22,2.62,3.1,2.8,3,2
F2_2122_Amiens_Nancy_2022-03-12,Amiens,Nancy,France Ligue 2 21-22,2.05,3.4,3.6,1,0
F2_2122_Caen_Toulouse_2022-03-12,Caen,Toulouse,France Ligue 2 21-22,4.0,3.25,1.95,4,1
F2_2122_Dunkerque_Pau FC_2022-03-12,Dunkerque,Pau FC,France Ligue 2 21-22,2.8,2.9,2.75,1,0
F2_2122_Grenoble_Rodez_2022-03-12,Grenoble,Rodez,France Ligue 2 21-22,2.87,2.75,2.8,0,0
F2_2122_Guingamp_Quevilly Rouen_2022-03-12,Guingamp,Quevilly Rouen,France Ligue 2 21-22,1.83,3.5,4.2,1,1
F2_2122_Le Havre_Nimes_2022-03-12,Le Havre,Nimes,France Ligue 2 21-22,2.25,3.1,3.4,0,1
F2_2122_Paris FC_Niort_2022-03-12,Paris FC,Niort,France Ligue 2 21-22,1.66,3.4,5.75,2,0
F2_2122_Valenciennes_Dijon_2022-03-12,Valenciennes,Dijon,France Ligue 2 21-22,2.62,3.2,2.62,0,0
F2_2122_Bastia_Dunkerque_2022-03-15,Bastia,Dunkerque,France Ligue 2 21-22,1.8,3.3,4.75,1,0
F2_2122_Dijon_Le Havre_2022-03-15,Dijon,Le Havre,France Ligue 2 21-22,2.1,3.1,3.5,2,0
F2_2122_Nancy_Paris FC_2022-03-15,Nancy,Paris FC,France Ligue 2 21-22,3.3,3.3,2.15,3,0
F2_2122_Nimes_Auxerre_2022-03-15,Nimes,Auxerre,France Ligue 2 21-22,3.1,3.2,2.37,1,2
F2_2122_Niort_Sochaux_2022-03-15,Niort,Sochaux,France Ligue 2 21-22,3.4,3.1,2.25,1,1
F2_2122_Pau FC_Grenoble_2022-03-15,Pau FC,Grenoble,France Ligue 2 21-22,2.0,3.2,3.8,0,1
F2_2122_Quevilly Rouen_Ajaccio_2022-03-15,Quevilly Rouen,Ajaccio,France Ligue 2 21-22,4.0,3.0,2.05,0,0
F2_2122_Rodez_Guingamp_2022-03-15,Rodez,Guingamp,France Ligue 2 21-22,3.0,2.87,2.55,1,1
F2_2122_Toulouse_Amiens_2022-03-15,Toulouse,Amiens,France Ligue 2 21-22,1.55,4.0,5.75,6,0
F2_2122_Valenciennes_Caen_2022-03-15,Valenciennes,Caen,France Ligue 2 21-22,2.62,3.2,2.62,1,1
F2_2122_Auxerre_Toulouse_2022-03-19,Auxerre,Toulouse,France Ligue 2 21-22,2.8,3.1,2.4,1,2
F2_2122_Le Havre_Caen_2022-03-19,Le Havre,Caen,France Ligue 2 21-22,2.5,2.8,2.87,2,4
F2_2122_Ajaccio_Nimes_2022-03-19,Ajaccio,Nimes,France Ligue 2 21-22,1.9,3.0,4.33,1,0
F2_2122_Amiens_Dijon_2022-03-19,Amiens,Dijon,France Ligue 2 21-22,2.5,2.9,2.9,1,1
F2_2122_Dunkerque_Valenciennes_2022-03-19,Dunkerque,Valenciennes,France Ligue 2 21-22,2.55,2.9,2.7,1,2
F2_2122_Grenoble_Bastia_2022-03-19,Grenoble,Bastia,France Ligue 2 21-22,2.87,2.87,2.5,1,1
F2_2122_Guingamp_Nancy_2022-03-19,Guingamp,Nancy,France Ligue 2 21-22,1.85,3.2,4.0,3,1
F2_2122_Niort_Quevilly Rouen_2022-03-19,Niort,Quevilly Rouen,France Ligue 2 21-22,1.95,3.1,3.75,2,0
F2_2122_Paris FC_Pau FC_2022-03-19,Paris FC,Pau FC,France Ligue 2 21-22,1.7,3.3,4.33,1,1
F2_2122_Sochaux_Rodez_2022-03-19,Sochaux,Rodez,France Ligue 2 21-22,1.75,3.1,4.75,2,0
F2_2122_Toulouse_Paris FC_2022-04-02,Toulouse,Paris FC,France Ligue 2 21-22,1.75,3.25,4.5,2,1
F2_2122_Bastia_Auxerre_2022-04-02,Bastia,Auxerre,France Ligue 2 21-22,2.6,3.0,2.62,1,1
F2_2122_Caen_Dunkerque_2022-04-02,Caen,Dunkerque,France Ligue 2 21-22,1.6,3.6,5.5,2,1
F2_2122_Dijon_Grenoble_2022-04-02,Dijon,Grenoble,France Ligue 2 21-22,1.75,3.3,4.75,1,0
F2_2122_Nimes_Guingamp_2022-04-02,Nimes,Guingamp,France Ligue 2 21-22,2.6,2.8,2.9,0,2
F2_2122_Pau FC_Le Havre_2022-04-02,Pau FC,Le Havre,France Ligue 2 21-22,2.6,2.87,2.9,2,1
F2_2122_Quevilly Rouen_Sochaux_2022-04-02,Quevilly Rouen,Sochaux,France Ligue 2 21-22,4.2,3.0,1.95,0,2
F2_2122_Rodez_Niort_2022-04-02,Rodez,Niort,France Ligue 2 21-22,2.4,2.9,3.0,1,1
F2_2122_Valenciennes_Amiens_2022-04-02,Valenciennes,Amiens,France Ligue 2 21-22,2.45,3.0,2.87,0,2
F2_2122_Nancy_Ajaccio_2022-04-04,Nancy,Ajaccio,France Ligue 2 21-22,3.8,2.7,2.2,0,2
F2_2122_Guingamp_Toulouse_2022-04-09,Guingamp,Toulouse,France Ligue 2 21-22,3.6,3.3,1.95,2,4
F2_2122_Ajaccio_Pau FC_2022-04-09,Ajaccio,Pau FC,France Ligue 2 21-22,1.8,3.1,5.0,2,1
F2_2122_Amiens_Bastia_2022-04-09,Amiens,Bastia,France Ligue 2 21-22,2.5,2.8,2.9,0,0
F2_2122_Auxerre_Valenciennes_2022-04-09,Auxerre,Valenciennes,France Ligue 2 21-22,1.75,3.4,4.5,1,0
F2_2122_Grenoble_Caen_2022-04-09,Grenoble,Caen,France Ligue 2 21-22,6.61,3.58,2.37,0,2
F2_2122_Le Havre_Dunkerque_2022-04-09,Le Havre,Dunkerque,France Ligue 2 21-22,1.95,3.0,4.2,2,1
F2_2122_Niort_Nimes_2022-04-09,Niort,Nimes,France Ligue 2 21-22,2.2,3.1,3.25,0,0
F2_2122_Quevilly Rouen_Rodez_2022-04-09,Quevilly Rouen,Rodez,France Ligue 2 21-22,2.62,2.8,2.9,2,0
F2_2122_Sochaux_Nancy_2022-04-09,Sochaux,Nancy,France Ligue 2 21-22,1.7,3.5,4.75,1,0
F2_2122_Paris FC_Dijon_2022-04-11,Paris FC,Dijon,France Ligue 2 21-22,1.9,3.4,3.8,2,2
F2_2122_Pau FC_Auxerre_2022-04-16,Pau FC,Auxerre,France Ligue 2 21-22,3.1,3.2,2.25,1,4
F2_2122_Toulouse_Quevilly Rouen_2022-04-16,Toulouse,Quevilly Rouen,France Ligue 2 21-22,1.25,5.0,11.0,2,0
F2_2122_Bastia_Guingamp_2022-04-16,Bastia,Guingamp,France Ligue 2 21-22,2.7,2.8,2.8,1,2
F2_2122_Caen_Amiens_2022-04-16,Caen,Amiens,France Ligue 2 21-22,1.9,3.3,4.0,1,1
F2_2122_Dijon_Ajaccio_2022-04-16,Dijon,Ajaccio,France Ligue 2 21-22,2.9,2.9,2.55,0,3
F2_2122_Dunkerque_Grenoble_2022-04-16,Dunkerque,Grenoble,France Ligue 2 21-22,2.15,2.87,3.6,0,3
F2_2122_Nancy_Niort_2022-04-16,Nancy,Niort,France Ligue 2 21-22,2.2,3.1,3.25,0,2
F2_2122_Nimes_Sochaux_2022-04-16,Nimes,Sochaux,France Ligue 2 21-22,3.1,3.0,2.37,1,3
F2_2122_Rodez_Paris FC_2022-04-16,Rodez,Paris FC,France Ligue 2 21-22,3.2,3.1,2.25,0,1
F2_2122_Valenciennes_Le Havre_2022-04-16,Valenciennes,Le Havre,France Ligue 2 21-22,2.3,2.87,3.3,0,1
F2_2122_Ajaccio_Dunkerque_2022-04-19,Ajaccio,Dunkerque,France Ligue 2 21-22,1.4,3.8,8.5,2,1
F2_2122_Amiens_Le Havre_2022-04-19,Amiens,Le Havre,France Ligue 2 21-22,2.05,3.2,3.4,0,2
F2_2122_Auxerre_Dijon_2022-04-19,Auxerre,Dijon,France Ligue 2 21-22,1.85,3.3,4.0,2,1
F2_2122_Grenoble_Valenciennes_2022-04-19,Grenoble,Valenciennes,France Ligue 2 21-22,2.8,2.8,2.6,3,0
F2_2122_Guingamp_Pau FC_2022-04-19,Guingamp,Pau FC,France Ligue 2 21-22,1.85,3.3,4.0,3,0
F2_2122_Niort_Bastia_2022-04-19,Niort,Bastia,France Ligue 2 21-22,2.5,2.8,2.9,1,1
F2_2122_Paris FC_Caen_2022-04-19,Paris FC,Caen,France Ligue 2 21-22,2.25,3.1,3.1,1,0
F2_2122_Quevilly Rouen_Nimes_2022-04-19,Quevilly Rouen,Nimes,France Ligue 2 21-22,2.45,3.0,3.0,0,1
F2_2122_Rodez_Nancy_2022-04-19,Rodez,Nancy,France Ligue 2 21-22,2.05,3.0,3.6,1,1
F2_2122_Sochaux_Toulouse_2022-04-19,Sochaux,Toulouse,France Ligue 2 21-22,3.3,3.1,2.15,1,1
F2_2122_Bastia_Paris FC_2022-04-22,Bastia,Paris FC,France Ligue 2 21-22,2.75,2.8,2.55,2,1
F2_2122_Dijon_Guingamp_2022-04-22,Dijon,Guingamp,France Ligue 2 21-22,2.6,3.1,2.6,3,3
F2_2122_Dunkerque_Amiens_2022-04-22,Dunkerque,Amiens,France Ligue 2 21-22,2.6,3.0,2.6,0,0
F2_2122_Le Havre_Grenoble_2022-04-22,Le Havre,Grenoble,France Ligue 2 21-22,2.0,3.1,3.75,0,1
F2_2122_Nancy_Quevilly Rouen_2022-04-22,Nancy,Quevilly Rouen,France Ligue 2 21-22,5.75,3.53,2.24,0,3
F2_2122_Nimes_Rodez_2022-04-22,Nimes,Rodez,France Ligue 2 21-22,2.87,2.9,2.45,3,2
F2_2122_Pau FC_Sochaux_2022-04-22,Pau FC,Sochaux,France Ligue 2 21-22,4.75,3.4,1.66,0,1
F2_2122_Valenciennes_Ajaccio_2022-04-22,Valenciennes,Ajaccio,France Ligue 2 21-22,4.2,2.8,2.0,0,0
F2_2122_Caen_Auxerre_2022-04-23,Caen,Auxerre,France Ligue 2 21-22,2.62,3.0,2.55,1,1
F2_2122_Toulouse_Niort_2022-04-25,Toulouse,Niort,France Ligue 2 21-22,1.33,4.5,7.5,2,0
F2_2122_Auxerre_Dunkerque_2022-04-30,Auxerre,Dunkerque,France Ligue 2 21-22,1.44,4.0,7.0,1,0
F2_2122_Ajaccio_Le Havre_2022-04-30,Ajaccio,Le Havre,France Ligue 2 21-22,1.5,3.75,6.0,2,1
F2_2122_Grenoble_Amiens_2022-04-30,Grenoble,Amiens,France Ligue 2 21-22,2.25,3.1,2.9,1,1
F2_2122_Guingamp_Caen_2022-04-30,Guingamp,Caen,France Ligue 2 21-22,2.25,3.1,2.9,2,1
F2_2122_Nancy_Nimes_2022-04-30,Nancy,Nimes,France Ligue 2 21-22,2.75,3.25,2.37,1,3
F2_2122_Niort_Dijon_2022-04-30,Niort,Dijon,France Ligue 2 21-22,2.4,3.1,2.75,1,3
F2_2122_Paris FC_Valenciennes_2022-04-30,Paris FC,Valenciennes,France Ligue 2 21-22,1.65,3.3,4.75,1,1
F2_2122_Quevilly Rouen_Pau FC_2022-04-30,Quevilly Rouen,Pau FC,France Ligue 2 21-22,2.0,3.0,3.5,1,2
F2_2122_Sochaux_Bastia_2022-04-30,Sochaux,Bastia,France Ligue 2 21-22,1.7,3.4,4.33,2,1
F2_2122_Rodez_Toulouse_2022-05-02,Rodez,Toulouse,France Ligue 2 21-22,4.75,3.3,1.66,1,0
F2_2122_Amiens_Paris FC_2022-05-07,Amiens,Paris FC,France Ligue 2 21-22,2.55,3.1,2.62,1,2
F2_2122_Bastia_Rodez_2022-05-07,Bastia,Rodez,France Ligue 2 21-22,2.25,3.2,3.1,0,1
F2_2122_Caen_Quevilly Rouen_2022-05-07,Caen,Quevilly Rouen,France Ligue 2 21-22,1.9,3.3,3.8,2,0
F2_2122_Dijon_Nancy_2022-05-07,Dijon,Nancy,France Ligue 2 21-22,1.83,3.5,3.8,2,3
F2_2122_Dunkerque_Guingamp_2022-05-07,Dunkerque,Guingamp,France Ligue 2 21-22,2.8,3.2,2.3,1,3
F2_2122_Grenoble_Ajaccio_2022-05-07,Grenoble,Ajaccio,France Ligue 2 21-22,5.0,3.3,1.7,1,1
F2_2122_Le Havre_Auxerre_2022-05-07,Le Havre,Auxerre,France Ligue 2 21-22,3.8,3.4,1.85,1,2
F2_2122_Pau FC_Niort_2022-05-07,Pau FC,Niort,France Ligue 2 21-22,2.25,3.3,2.87,2,2
F2_2122_Toulouse_Nimes_2022-05-07,Toulouse,Nimes,France Ligue 2 21-22,1.3,4.75,9.0,2,1
F2_2122_Valenciennes_Sochaux_2022-05-07,Valenciennes,Sochaux,France Ligue 2 21-22,3.0,3.2,2.25,1,0
F2_2122_Ajaccio_Toulouse_2022-05-14,Ajaccio,Toulouse,France Ligue 2 21-22,1.57,4.0,5.5,1,0
F2_2122_Auxerre_Amiens_2022-05-14,Auxerre,Amiens,France Ligue 2 21-22,1.44,4.5,6.5,2,1
F2_2122_Guingamp_Le Havre_2022-05-14,Guingamp,Le Havre,France Ligue 2 21-22,1.95,3.75,3.2,2,1
F2_2122_Nancy_Pau FC_2022-05-14,Nancy,Pau FC,France Ligue 2 21-22,2.37,3.5,2.75,2,3
F2_2122_Nimes_Bastia_2022-05-14,Nimes,Bastia,France Ligue 2 21-22,2.75,3.25,2.5,0,2
F2_2122_Niort_Valenciennes_2022-05-14,Niort,Valenciennes,France Ligue 2 21-22,2.5,3.25,2.7,1,2
F2_2122_Paris FC_Grenoble_2022-05-14,Paris FC,Grenoble,France Ligue 2 21-22,1.61,3.6,5.25,2,0
F2_2122_Quevilly Rouen_Dunkerque_2022-05-14,Quevilly Rouen,Dunkerque,France Ligue 2 21-22,1.8,3.6,4.0,3,1
F2_2122_Rodez_Caen_2022-05-14,Rodez,Caen,France Ligue 2 21-22,2.4,3.3,2.7,2,0
F2_2122_Sochaux_Dijon_2022-05-14,Sochaux,Dijon,France Ligue 2 21-22,1.65,3.75,5.0,2,2
I2_2425_Brescia_Palermo_2024-08-16,Brescia,Palermo,Italy Serie B 24-25,1.75,3.5,5.93,1,0
I2_2425_Bari_Juve Stabia_2024-08-17,Bari,Juve Stabia,Italy Serie B 24-25,1.85,3.3,4.5,1,3
I2_2425_Pisa_Spezia_2024-08-17,Pisa,Spezia,Italy Serie B 24-25,2.5,3.2,2.88,2,2
I2_2425_Salernitana_Cittadella_2024-08-17,Salernitana,Cittadella,Italy Serie B 24-25,2.0,3.3,3.8,2,1
I2_2425_Sudtirol_Modena_2024-08-17,Sudtirol,Modena,Italy Serie B 24-25,2.8,3.0,2.7,2,1
I2_2425_Catanzaro_Sassuolo_2024-08-18,Catanzaro,Sassuolo,Italy Serie B 24-25,3.5,3.2,2.2,1,1
I2_2425_Cesena_Carrarese_2024-08-18,Cesena,Carrarese,Italy Serie B 24-25,2.0,3.2,4.0,2,1
I2_2425_Cosenza_Cremonese_2024-08-18,Cosenza,Cremonese,Italy Serie B 24-25,3.25,3.2,2.25,1,0
I2_2425_Frosinone_Sampdoria_2024-08-18,Frosinone,Sampdoria,Italy Serie B 24-25,2.7,3.2,2.7,2,2
I2_2425_Reggiana_Mantova_2024-08-18,Reggiana,Mantova,Italy Serie B 24-25,2.55,3.1,2.88,2,2
I2_2425_Modena_Bari_2024-08-23,Modena,Bari,Italy Serie B 24-25,2.2,3.2,3.4,2,1
I2_2425_Sudtirol_Salernitana_2024-08-24,Sudtirol,Salernitana,Italy Serie B 24-25,2.6,3.1,2.8,3,2
I2_2425_Brescia_Cittadella_2024-08-24,Brescia,Cittadella,Italy Serie B 24-25,2.55,3.1,2.88,0,1
I2_2425_Cremonese_Carrarese_2024-08-24,Cremonese,Carrarese,Italy Serie B 24-25,1.62,3.5,6.25,1,0
I2_2425_Pisa_Palermo_2024-08-24,Pisa,Palermo,Italy Serie B 24-25,2.5,3.1,3.0,2,0
I2_2425_Sampdoria_Reggiana_2024-08-24,Sampdoria,Reggiana,Italy Serie B 24-25,1.67,3.6,5.5,0,1
I2_2425_Sassuolo_Cesena_2024-08-24,Sassuolo,Cesena,Italy Serie B 24-25,1.85,3.7,3.9,2,1
I2_2425_Spezia_Frosinone_2024-08-24,Spezia,Frosinone,Italy Serie B 24-25,2.3,3.4,3.0,2,1
I2_2425_Catanzaro_Juve Stabia_2024-08-25,Catanzaro,Juve Stabia,Italy Serie B 24-25,2.2,3.2,3.4,0,0
I2_2425_Mantova_Cosenza_2024-08-25,Mantova,Cosenza,Italy Serie B 24-25,2.1,3.4,3.4,3,2
I2_2425_Bari_Sassuolo_2024-08-27,Bari,Sassuolo,Italy Serie B 24-25,2.63,3.2,2.63,1,1
